"itaee_c","itaee_yhat.one","itaee_yhat.two","itaee_yfilt_ma","itaee_yfilt_ma.one","itaee_yfilt_ma.two"
"2006Q4",-3.2487905611,-4.52854227318191,-4.52854227318191,-3.73979974811568,-3.72090954787943,-3.80727988147453
"2007Q1",-8.2121168072,-10.8134128998183,-10.8134128998183,-11.6229016678617,-11.6471233374916,-11.5386614264947
"2007Q2",-0.4517651448,-2.97361662900974,-2.97361662900974,-3.04991119103611,-3.05247358205014,-3.04082730324712
"2007Q3",-3.9687347007,0.155378835314356,0.155378835314356,1.579792209768,1.63158593675477,1.40567910303307
"2007Q4",-4.8243088488,0.654466613068971,0.654466613068971,-0.301792143874063,-0.314083429036057,-0.255534606083619
"2008Q1",-4.4299349601,-4.96124351903655,-4.96124351903655,-3.85998001016339,-3.82890337996405,-3.9699388491983
"2008Q2",0.5600335626,-2.71860904111827,-2.71860904111827,-4.44412791395095,-4.51852988642232,-4.19893871235879
"2008Q3",6.8656402787,5.44094175615739,5.44094175615739,5.11170760240819,5.10545509071121,5.13389926857209
"2008Q4",9.4172222208,2.36566131299528,2.36566131299528,5.28079519585371,5.29455447547441,5.22695525624542
"2009Q1",2.1675967431,5.66832603113752,5.66832603113752,4.35380630710604,4.32682957625208,4.452636314966
"2009Q2",-8.018031942,-5.46897859624298,-5.46897859624298,-6.05330478252272,-6.07049210889871,-5.99151819361929
"2009Q3",-6.771553273,-4.07721659090383,-4.07721659090383,-3.89317737825208,-3.89004854549032,-3.90422335199091
"2009Q4",-11.6336384924,-9.57497665160421,-9.57497665160421,-9.48230005531642,-9.48248741227878,-9.48163800731091
"2010Q1",-9.737806888,-10.1310790979014,-10.1310790979014,-7.6652001516058,-7.58128284454458,-7.95154867568812
"2010Q2",-7.437561944,-5.47462867051861,-5.47462867051861,-4.27659744064954,-4.23269941325067,-4.42556399544373
"2010Q3",7.8084811056,1.93833265995952,1.93833265995952,-0.0527817552875243,-0.151001168994839,0.249472932411608
"2010Q4",5.9643934404,6.75826875665782,6.75826875665782,4.50416001846469,4.4363929100592,4.74087952858865
"2011Q1",5.8969221742,5.92206974683546,5.92206974683546,4.41267514141162,4.3670134738023,4.57159890321945
"2011Q2",4.051941889,5.34044935691326,5.34044935691326,6.76059397497503,6.8037312927129,6.6120322982955
"2011Q3",-5.1496171558,-4.67322040653393,-4.67322040653393,-4.09483105513724,-4.08070728514348,-4.1447281634498
