"cte","Q2","Q3","Q4","itaee_log","itaee_c1","itaee_c2","inpc_general_c1","desocup","ied_mxp_log","usindpro_log","pibp12mes_e","gtopgj_pc"
"2006Q4",605.522282167257,0.104399451921524,-4.94838607913721,-2.5773777948101,-331.061290887196,0.0573836799740142,-0.0182049338075087,-0.155396816459442,6.43736966913142,1.11871872191027,35.3786136158186,0.256328145230744,-0.300278147269101
"2007Q1",603.790680611956,0.0396510458846802,-5.24013135823656,-2.74166379643027,-328.992473379696,0.0744508570890037,-0.0431428815172308,-0.194962339393946,6.58201846789485,1.4611883666129,32.5552716689048,0.455543250167951,-0.0863860321553809
"2007Q2",599.961412148243,0.0741678831722318,-5.16055793069235,-2.80908552631375,-332.92992127224,0.0647902027906273,-0.00831574392958872,-0.189570502416981,6.5188780059541,1.22265129343149,37.6714634326071,0.20950501177789,0.386422425353354
"2007Q3",598.200891616293,0.0541537811257375,-5.1163694479532,-2.60283424590257,-324.361090474695,0.0578377580229947,-0.0297610215241479,-0.255872881600892,6.4009247269464,1.15191418480202,31.2850319577368,0.376838258781162,-0.0711292820412674
"2007Q4",600.395021624939,-0.026727118007352,-4.86394505529097,-2.72196543311168,-322.781399347925,0.0459651141526896,-0.0219096409197054,-0.31302761433232,6.14696456636998,0.815427810295447,28.9066887544493,0.255919220531039,0.11498220396598
"2008Q1",605.653837064021,0.121517328075811,-5.13824973461207,-2.85036780534694,-331.038775969205,0.0681562316900498,-0.0262285725897957,-0.281663344835442,6.52654015816921,1.04197404080822,31.7090809862854,0.331343886706817,0.734353318493308
"2008Q2",602.126853759361,0.148318761499004,-5.08243981625033,-2.84295078328771,-329.183130017601,0.0556256596257796,-0.0159750558359357,-0.257963221602522,6.4551333783986,1.10216943295732,32.5317233373163,0.273826738515252,0.47715148940344
"2008Q3",602.062290896521,0.170805273694678,-5.11420122614979,-2.98219697551496,-336.047225335601,0.0607204245740062,-0.0106108277985234,-0.212736237191277,6.62511504444521,1.11250384977725,38.6500957210673,0.193341672764775,0.740357752096223
"2008Q4",600.659627009358,0.192980430474468,-5.23396678774996,-2.91443545543056,-337.028573452843,0.0656373735043663,-0.0216181645465429,-0.219486838387138,6.76981683261783,1.19960900175575,39.833297535831,0.279583409355298,0.780762044942777
"2009Q1",602.268055404201,0.272153759366587,-5.05133180671097,-2.79743838620681,-333.74251401454,0.0550317858263995,-0.0144799233424281,-0.175895374530875,6.61273226421824,1.28701193219764,38.1734999821894,0.231980342450137,0.0692390603750969
"2009Q2",603.952780733124,0.242462972496032,-5.11831643476133,-2.82142041529235,-334.4622208186,0.0604137660124978,-0.0195767297020496,-0.198913279298379,6.69316952018195,1.32568962241443,37.4820471996043,0.277815289631524,0.186175237102909
"2009Q3",604.983187634222,0.213841906197603,-5.0404023998738,-2.77597920008696,-334.155846809014,0.0590831174559814,-0.0175372518994765,-0.210240112405878,6.62186656615511,1.1912064964241,37.0388348128351,0.249629571079844,0.163126377708174
"2009Q4",601.342778479197,0.259717608333713,-5.19268076243185,-2.74988100336101,-335.089151995796,0.0666528602537266,-0.0197637975594591,-0.154466038036408,6.8034360821163,1.32502519402622,38.8935608630997,0.296378154353882,0.258042673668825
"2010Q1",602.682505109838,0.192909634652128,-5.08221402404008,-2.7274712756579,-336.144476548669,0.0589428568838721,-0.00403802460175875,-0.144214263173953,6.67117887940312,1.08427716418319,39.9841145805965,0.164219528927674,0.256109762017957
"2010Q2",602.702916766422,0.209558146852458,-5.10949784350526,-2.72057228889447,-334.400598636978,0.0614395860791507,-0.0145082556993586,-0.154660354334279,6.68700036755134,1.19172723026894,38.1461966940892,0.24333825302281,0.186552859062401
"2010Q3",603.256068104359,0.188432406147587,-5.06946537070404,-2.68506673215231,-334.867866285087,0.0599030749181558,-0.00734564189062772,-0.136515587207103,6.60334315282897,1.04378504481808,39.4178249467809,0.17031672961085,-0.0102746680304549
"2010Q4",602.352075501877,0.204675122547048,-5.12796004292771,-2.69690164522717,-333.605032584976,0.0635043674113515,-0.0172273220487823,-0.141353703674447,6.64690966644111,1.17735533876567,38.3513502373219,0.241482493505983,-0.0423331915519521
"2011Q1",602.792797202345,0.198361647398638,-5.1215441870885,-2.69579709021505,-333.327049686898,0.0630216892235183,-0.0177236717783144,-0.138341063533002,6.63109376847654,1.17692696580807,38.1561229379276,0.238628733032738,-0.124893878293219
"2011Q2",597.422606584741,0.156976235301828,-5.10168315196289,-2.69481715494509,-330.517683582445,0.0579132075728895,-0.0201605636143565,-0.116057081603352,6.56454320953479,1.35756163030601,37.6737188272551,0.267907047342901,-0.113439099046075
"2011Q3",600.187762024032,0.128252855246214,-5.03961179246725,-2.65486836437927,-331.32513461557,0.0599120765599209,-0.0183779762458029,-0.137468859848488,6.5545606850686,1.18380113834961,37.2990740679292,0.256797246041071,-0.088006635909557
