"itaee_c","itaee_yhat.one","itaee_yhat.two","itaee_yfilt_ma","itaee_yfilt_ma.one","itaee_yfilt_ma.two"
"2006Q4",5.9803879927,8.2056204408818,8.2056204408818,9.17865717252825,9.20989914156405,9.07097623175007
"2007Q1",3.483732495,4.73506739496595,4.73506739496595,4.17350451504105,4.161122442099,4.21794552785027
"2007Q2",4.4933005064,3.46249933655096,3.46249933655096,3.26803729011651,3.26426284239045,3.28147284695078
"2007Q3",3.112229127,2.36007218246486,2.36007218246486,1.01938405792159,0.976294941699188,1.16800263920744
"2007Q4",1.518028959,1.55566370371134,1.55566370371134,1.94663898679951,1.95612130788206,1.91291026875032
"2008Q1",3.6247535376,0.269914143727393,0.269914143727393,-1.1411674119605,-1.20476783241791,-0.935222776686763
"2008Q2",2.8394331439,-3.03835632146861,-3.03835632146861,-2.60112528610114,-2.59805176967174,-2.61299630159437
"2008Q3",-3.0309750332,-1.54775353514024,-1.54775353514024,-3.26454538422548,-3.30449743006534,-3.11981798152133
"2008Q4",0.4040203604,-0.067555072257481,-0.067555072257481,-0.271273178589489,-0.276920971109638,-0.251274594084487
"2009Q1",-11.4085332659,-8.79780598886674,-8.79780598886674,-8.38223869209262,-8.37370587677699,-8.4124253599217
"2009Q2",-14.8104334948,-11.5162044111597,-11.5162044111597,-9.69539340326759,-9.61686383453621,-9.94780059575832
"2009Q3",-6.5318916046,-2.80181101411053,-2.80181101411053,-1.26690126276265,-1.21998248208922,-1.42593418901616
"2009Q4",-6.4139535928,-8.84933764436762,-8.84933764436762,-8.25765628162697,-8.24294026967857,-8.31168868119742
"2010Q1",1.0551736883,0.724710112624717,0.724710112624717,2.23820669165934,2.28111167499299,2.08666579456315
"2010Q2",6.3338482276,7.16834964503946,7.16834964503946,6.76778979700647,6.75515210364574,6.81308048515291
"2010Q3",1.8131319401,0.434148558684387,0.434148558684387,-0.425857418546045,-0.444713173723251,-0.35963865952039
"2010Q4",-0.7352770645,-0.0911847732107362,-0.0911847732107362,-1.86852525854426,-1.92190513116539,-1.68167447296366
"2011Q1",1.9549328962,1.77817368876682,1.77817368876682,2.11326688263674,2.12087364291759,2.08616425098343
"2011Q2",0.602860512,3.38272064614992,3.38272064614992,1.75518053871723,1.72967327638089,1.85090547323812
"2011Q3",2.4194644448,-0.662697317793394,-0.662697317793394,2.15343731925314,2.1865746869745,2.0274243152346
