"itaee_c","itaee_yfilt_ma","itaee_Qfilt_ma","itaee_yfilt_ma.one","itaee_Qfilt_ma.one","itaee_yfilt_ma.two","itaee_Qfilt_ma.two"
"2006Q4",5.5141439364,5.88188668420078,2.82034610904561,5.89257911427227,2.82497539702792,5.84420956383314,2.80397288447936
"2007Q1",4.4426998585,0.18669292480057,2.7364256279906,0.198496361683457,2.7385622163293,0.142159581525208,2.72834940050164
"2007Q2",-0.3184373416,-0.792890071951621,2.86324113827606,-0.812778422490153,2.86597843978152,-0.723245016128171,2.85363495542693
"2007Q3",-1.9529599379,0.453003160654456,2.78264767779097,0.467834386379776,2.78610208424241,0.401608448988082,2.77064378632392
"2007Q4",-2.0409465066,-1.49294559373041,2.75970100518145,-1.5205349059735,2.76231208582873,-1.39365648640637,2.75028366933782
"2008Q1",0.5163225318,1.14275771609243,2.70977502977884,1.11621513623932,2.71185823607671,1.23821958906596,2.70226938712946
"2008Q2",4.7198928465,2.65161127940474,2.64743454157544,2.63466996150847,2.6500249297598,2.71014159984819,2.63846547476563
"2008Q3",3.4893707943,7.41592014779487,2.64281850740085,7.46449483617015,2.64651587588526,7.25876291775046,2.63082053939312
"2008Q4",8.4613301992,7.54299468162508,2.71671255438097,7.55924470102138,2.71973955665089,7.48492017317475,2.70586694285517
"2009Q1",-6.6819312673,-2.48515715843943,2.69493839832597,-2.4513830581585,2.69916885219867,-2.59724257619235,2.68085103816657
"2009Q2",-7.4667746292,-8.36004627922015,2.72579026911239,-8.34014073068419,2.72948732201782,-8.43170539962751,2.71243931494657
"2009Q3",-0.1448270729,-3.05416443544687,2.69077321100575,-3.10758669155381,2.69602856532212,-2.87716687417863,2.6732874566662
"2009Q4",-6.7914957939,-7.04359566865215,2.75030845689458,-7.04486940870735,2.75481561722861,-7.03911319346904,2.73438803373901
"2010Q1",4.8028989106,5.47672121364465,2.6760046548027,5.4456792775076,2.67867237813788,5.59081573866183,2.66617651193901
"2010Q2",1.8373113211,1.90642258255915,2.65796598339778,1.9261793151526,2.66154807803698,1.83653265362807,2.64525530458116
"2010Q3",-1.3721225077,1.37325254918166,2.5751064122398,1.40053921621353,2.57991469129577,1.28029826917095,2.55865879427612
"2010Q4",4.2158307811,4.34655974708909,2.62608760670684,4.35066896012684,2.6291876375441,4.33212793740007,2.61517099082936
"2011Q1",4.1804776455,3.31168799463947,2.571381335655,3.33720590403566,2.57384886251765,3.21871329247417,2.56237078133838
"2011Q2",4.5621714584,8.13323605987064,2.55902915376122,8.12706387832231,2.56167041647714,8.15560179432994,2.54943525794841
"2011Q3",17.0163885934,10.3113637676174,2.57800804118426,10.2571584532038,2.5840818522151,10.4795585055966,2.55906973057371
