"itaee_c","itaee_yhat.one","itaee_yhat.two","itaee_yfilt_ma","itaee_yfilt_ma.one","itaee_yfilt_ma.two"
"2006Q4",1.42296746,2.68672757742951,2.68672757742951,2.62046446260525,2.61890231771165,2.62605416003753
"2007Q1",4.0933002921,2.91075906362033,2.91075906362033,2.32022117762316,2.3090029364195,2.35947411645239
"2007Q2",5.1785166292,3.97162106508619,3.97162106508619,4.20519684530239,4.20927596231535,4.19046011728084
"2007Q3",5.5965678934,6.83760596939973,6.83760596939973,6.48398693409063,6.47459489448983,6.51860573566798
"2007Q4",3.8607891039,1.89474010712315,1.89474010712315,2.57572922217062,2.58328216539575,2.54653726048442
"2008Q1",-0.9988816853,-0.573949474364695,-0.573949474364695,-0.00212799724410076,0.00254708615428043,-0.0185602369720667
"2008Q2",-1.4619550056,-2.07118524966486,-2.07118524966486,-2.87544470503001,-2.91144174128925,-2.75924242199039
"2008Q3",-2.3506124242,-1.56968174074353,-1.56968174074353,-1.82009975650008,-1.82359319261219,-1.80756801838332
"2008Q4",-5.119173409,-3.90027874129519,-3.90027874129519,-4.15631228047332,-4.16461007404736,-4.12575695465016
"2009Q1",-4.8627707491,-5.06394793763836,-5.06394793763836,-4.94277844339534,-4.93639749112422,-4.9653396539941
"2009Q2",-8.2603258156,-7.66555392527221,-7.66555392527221,-6.22465921677172,-6.12311634470238,-6.49947492482974
"2009Q3",-3.2978712479,-3.18882125039059,-3.18882125039059,-3.37481396834264,-3.3731301001913,-3.38079399568168
"2009Q4",0.6153672232,-0.181412572245061,-0.181412572245061,-0.647162471202657,-0.665108803386256,-0.585629324223674
"2010Q1",3.948289197,5.41991640732518,5.41991640732518,5.82700680275809,5.82849738451977,5.82156464464317
"2010Q2",8.7819958952,8.88747251509078,8.88747251509078,8.10197426989974,8.08173729021447,8.17222667928787
"2010Q3",5.5926830803,5.01608353766721,5.01608353766721,6.09059392212511,6.12842961308115,5.95607741012812
"2010Q4",4.2751487179,4.55532269156171,4.55532269156171,4.35410103277904,4.34302804582556,4.3932522693728
"2011Q1",3.7948787349,3.28203770705729,3.28203770705729,3.11657684634096,3.11433448479205,3.12451966285452
"2011Q2",0.0152801834,1.13115746407893,1.13115746407893,0.74493054673971,0.729554869682313,0.800397101059232
"2011Q3",0.3266470895,-1.22777215479009,-1.22777215479009,-2.44929929981173,-2.46261386760778,-2.40387590971434
