"itaee_c","itaee_yhat.one","itaee_yhat.two","itaee_yfilt_ma","itaee_yfilt_ma.one","itaee_yfilt_ma.two"
"2006Q4",1.681710439,3.46038795481226,3.46038795481226,3.53704785371354,3.53922026215708,3.52943666001386
"2007Q1",2.6560760415,0.562088581542091,0.562088581542091,0.322377567697908,0.317416540648012,0.339449843637902
"2007Q2",-0.4969077065,-0.195716116628052,-0.195716116628052,0.225617933476061,0.236141185643328,0.188889578980196
"2007Q3",1.0595020948,3.41118551055851,3.41118551055851,3.28901130822674,3.28411104816891,3.30663536663579
"2007Q4",3.7444679422,3.69177792901649,3.69177792901649,3.29102042213768,3.28701154480284,3.30507877257628
"2008Q1",0.209619889,-1.81533475713871,-1.81533475713871,-1.38765556903796,-1.38139781791539,-1.41022225057973
"2008Q2",4.6195040454,2.27254400511551,2.27254400511551,1.8532090195682,1.8468055498659,1.8753406567208
"2008Q3",3.2128333781,2.25587984213052,2.25587984213052,1.85042895285109,1.84088262657361,1.88358666532217
"2008Q4",-0.7119302209,-1.61591544676691,-1.61591544676691,-1.42502123957778,-1.42006581513839,-1.44258889796058
"2009Q1",-6.110072961,-4.08774686660913,-4.08774686660913,-3.70746283987719,-3.70906224882622,-3.70191620515353
"2009Q2",-6.5524623251,-3.42156087696513,-3.42156087696513,-3.51538324585043,-3.52428443359727,-3.48216960984791
"2009Q3",-3.4470976285,-3.88628986525957,-3.88628986525957,-4.38939232068634,-4.40248840888051,-4.34388512279067
"2009Q4",-0.8246648466,-1.64381920017961,-1.64381920017961,-1.43056549199413,-1.42138079296258,-1.46307117591983
"2010Q1",3.4281307575,4.73527254998051,4.73527254998051,5.25717956828671,5.26894799279984,5.21660948057182
"2010Q2",5.696645055,4.05118912882533,4.05118912882533,4.20278671388215,4.21300154474241,4.16571799250413
"2010Q3",2.4594370779,2.89608746967328,2.89608746967328,2.71208171951185,2.70385522087575,2.74103558516209
"2010Q4",4.4527004989,4.44985257502574,4.44985257502574,4.05261515178009,4.03918034093153,4.09940195371291
"2011Q1",6.0508958024,6.84037002200981,6.84037002200981,6.23175729640247,6.21132548029442,6.30454253960685
"2011Q2",2.0469088085,2.60723173604557,2.60723173604557,2.30356865180514,2.2948252078112,2.33450625115934
"2011Q3",2.9017651611,1.50957712631399,1.50957712631399,2.45525154815549,2.48179815274268,2.35841397754377
