"cte","Q2","Q3","Q4","itaee_log","itaee_c1","itaee_c2","inpc_general_c1","desocup","ied_mxp_log","usindpro_log","pibp12mes_e","gtopgj_pc"
"2006Q4",599.949490809611,10.8151457988935,8.43350153861551,6.29998222991168,-280.742786411259,0.134705324859055,0.0154448456626108,-0.985061507530275,1.61985736303121,-0.355065919244357,5.9772362785726,0.0581528540290564,-5.30063871746932
"2007Q1",601.830067207308,10.6652181452984,8.32884782781643,6.14318558088867,-277.906361890033,0.144293729330223,0.0189610463367868,-0.919427526587648,1.60607011913665,-0.388733371736519,4.10706812654729,0.0627925091077631,-5.93503067784051
"2007Q2",600.54137657469,10.3933027564412,8.10978109661744,5.9033379782144,-271.953519891162,0.120624251715214,0.0137054092156232,-0.919133305389046,1.63557255714591,-0.365327982125579,7.48603764733685,0.0456783786561801,-8.63986898493219
"2007Q3",599.304695173655,10.434611488182,8.13372106701704,5.95869711229964,-273.008556874894,0.126602747088175,0.0141879838661723,-0.911319785649759,1.63528272407998,-0.366684930519555,6.99067921215818,0.0509183526080267,-7.97896855301582
"2007Q4",599.843495372593,10.5688006940559,8.2466642994815,6.06677820125471,-276.67369009537,0.130790180117921,0.0111046739361033,-0.948454953682198,1.62519265099634,-0.361655549848135,6.67755527534955,0.0494738029752114,-6.78487935157104
"2008Q1",600.771205459188,9.49218994216228,7.40534831950538,5.11828747875538,-252.436298739389,0.0821311982357479,0.0269129671701456,-0.974388084987624,1.53508592315482,-0.359903863599853,0.212980990365497,0.0341562537626977,-12.4860477080244
"2008Q2",594.779348279368,10.2137177545037,7.87178204135079,5.66807596558861,-268.182682737036,0.103962176709237,0.00672620824462509,-1.04932107178387,1.54894946617307,-0.322165330652748,5.91519364214998,0.0192291475737657,-8.30630737582844
"2008Q3",595.238828388145,10.1134960591257,7.79962564415055,5.55260806481777,-265.142747705003,0.11339014953965,0.0139651663774065,-0.960675546486058,1.54447542518393,-0.371237710370737,3.96726660906115,0.0236650287402873,-8.78712229218674
"2008Q4",595.211366221243,10.0678215929118,7.76895833876548,5.5091074284384,-263.835845507795,0.114320108975478,0.0166989857224153,-0.938148175001562,1.54078288137998,-0.386473269638671,3.33797572488866,0.0239672441746742,-9.01135015438729
"2009Q1",601.130202238163,10.063151626104,7.83968115693684,5.4791084491817,-257.704397890863,0.145091479834095,0.0616838550060638,-0.573066356836152,1.53283722255561,-0.471197569123869,-3.12084523970933,-0.00864932413639897,-10.1313842171624
"2009Q2",613.79143972308,10.4020091043677,8.19412552122285,5.87923065913302,-271.224062009966,0.132564656713425,0.0148791681947745,-0.970725458753474,1.49091470267871,-0.408525968801404,-2.21313036874603,0.0106865041344024,-7.8146132101551
"2009Q3",613.611571565757,10.4404882819712,8.21132940492255,5.93363899913951,-272.382082831772,0.128866277772057,0.0141516305776836,-1.00490494071997,1.49275654774593,-0.387072961808279,-1.80383002340509,0.0119675195440099,-7.53369650081386
"2009Q4",606.859852347838,10.7905716504262,8.50464168329493,6.42475303205424,-281.602899667557,0.151856573779253,0.016877052865943,-1.00304181248881,1.48581684327265,-0.348584866122936,-2.72911216763911,0.0270716708548613,-3.35247222638868
"2010Q1",609.339171195044,10.4430177449791,8.2390920008607,6.0618370117814,-272.214732870031,0.136374417817736,0.0142648645485935,-0.99169197722289,1.47397857855205,-0.381535705895856,-3.70162077336714,0.0254808465517892,-6.37051153092251
"2010Q2",611.700103932438,10.4387939907759,8.21114461683071,6.01493823160428,-271.345838789433,0.13189506349813,0.0110310915902531,-0.993351283094033,1.47441099067296,-0.383781642405908,-3.67513197125068,0.0275114186085408,-7.00883601793958
"2010Q3",603.585499249663,11.0515300489526,8.55881503506723,6.61921329862651,-287.266656454396,0.140720389890273,0.0138717392124605,-1.03957189636044,1.54343101039398,-0.300334773315087,3.68587796342402,0.0211431109108754,-3.03418303466731
"2010Q4",606.100635884575,10.7036720315808,8.29973772867229,6.187281075894,-277.692408240284,0.141979872739586,0.0169963094613773,-0.912948459663039,1.53909887864322,-0.387229829593858,2.16122553226031,0.031347518356819,-6.01817891092783
"2011Q1",606.069107700117,10.7437269431746,8.32553145013253,6.23900662518921,-278.806261339221,0.135646124163655,0.0141561421567097,-0.957715109019037,1.53931688798761,-0.361193274843772,3.00953583766839,0.0296256463485197,-5.8978062315665
"2011Q2",606.176014774195,10.7975168241882,8.36974607591347,6.28783796911054,-280.373551738364,0.136612587316542,0.0106937627730267,-0.97302815894347,1.5413630813967,-0.357340688407169,3.65375353452361,0.0292317224637472,-5.60729660444659
"2011Q3",603.017058428885,10.6331647075594,8.26055169921371,6.15114246780372,-276.303179152877,0.106960040735692,0.0135785667392209,-1.05163261512524,1.6224716372099,-0.305780833203276,7.61732234289327,0.0456495171138342,-7.62363012337426
