"cte","Q2","Q3","Q4","itaee_log","itaee_c1","itaee_c2","inpc_general_c1","desocup","ied_mxp_log","usindpro_log","pibp12mes_e","gtopgj_pc"
"2006Q4",529.716308277685,3.55012045750951,3.8748488220893,5.61762412984459,-179.850528383919,0.0178541121714125,0.0350320567661798,-1.05846635856084,-1.19807873827071,-0.409683196227183,-75.2258868743088,-0.513784734845404,-0.714917514535918
"2007Q1",527.401761839752,3.52261216031741,3.86247547304671,5.59082213710994,-178.581285139627,0.0214652691026415,0.0283027087897289,-1.05944922647819,-1.19753461480971,-0.413623619820955,-75.3747509396312,-0.499055893926484,-0.713463802941135
"2007Q2",529.433124234355,3.61302921511884,3.94613234336068,5.72962965640177,-183.580728619831,0.0129516209696488,0.0330317617423506,-1.03675643244285,-1.16255028494499,-0.426561251247906,-71.7429731765542,-0.56371131419756,-0.591773700414883
"2007Q3",519.071677537888,3.28924067268057,3.6618308240284,5.40518349971235,-172.204967352357,0.020534038501722,0.0138810795157099,-1.08246701737818,-1.10265614037583,-0.372443899722535,-78.2420513101229,-0.35083853966515,-0.672550989728128
"2007Q4",522.929188139969,3.47383698169446,3.79036938528329,5.74897129846227,-178.58150261867,0.0285741809525854,0.0287986619513146,-1.02944857348539,-1.10792295656212,-0.443411189798686,-73.4102192421042,-0.468056819165539,-0.733744690338425
"2008Q1",523.941719316667,3.34255584002907,3.64420401052298,5.51505678794214,-181.214597219588,0.00157021391007548,0.0516672522906427,-1.02786896047237,-1.242783027584,-0.446409581710624,-70.5677987200906,-0.645883345737172,-0.700019956644831
"2008Q2",501.75851775702,3.40245594934294,3.6118309479019,5.17639029041153,-172.081108578601,-0.0274346305780622,0.0386474280994411,-1.04629610677692,-1.40926322447166,-0.462460327865287,-68.3390227334081,-0.753470504604847,-0.576471964740921
"2008Q3",494.246095594107,3.15543525336304,3.46790293190089,4.97155673210456,-163.831807018496,-0.0134477738050426,0.0252466549534236,-1.08543695418,-1.3265381832094,-0.430774272886558,-72.8283633122515,-0.54295686305539,-0.761801404423724
"2008Q4",502.467964936465,3.28056727670702,3.57128731320902,5.02763126432667,-168.072188829911,-0.0105723298213861,0.0263873348711471,-1.0565127783283,-1.37940528362112,-0.432789452371182,-72.834062601471,-0.605451781828786,-0.658162099405519
"2009Q1",545.63135081146,4.91309447495993,4.70822229332496,6.80941634842569,-218.263692098126,-0.0165950104139417,0.0657510841667414,-0.892457087633373,-1.23480339144118,-0.625150906954653,-45.0756023939874,-1.17563932522876,-0.168374698631261
"2009Q2",531.910944719107,3.41252731055763,3.79125190018346,5.35557013935827,-171.368647774605,0.00567536232900308,0.0134285322930314,-1.14260172796153,-1.33469577579521,-0.322980257317043,-85.5353828427339,-0.290101020023209,-0.484265524915171
"2009Q3",533.222454071571,3.72091031843831,3.98020367600323,5.70416236426306,-181.545317226267,0.00182402000485916,0.0282910333625347,-1.10453145283221,-1.35312098205124,-0.454079208552918,-75.2653940123422,-0.555468240139881,-0.526983310018707
"2009Q4",536.294679570545,3.56803633214694,3.8531892624327,5.59870575733302,-176.564688437215,0.00885547347585308,0.0178303098075483,-1.10240318528493,-1.361857056693,-0.367421945663182,-82.5852708247732,-0.398236213755606,-0.395949897851978
"2010Q1",539.425937129403,3.77030697712102,4.00493228266801,5.81825572540609,-183.782474722886,0.00182510789850599,0.0285626625583304,-1.06582548187702,-1.38617224795689,-0.42890363101492,-76.728418000689,-0.566143360482591,-0.337679895773166
"2010Q2",538.646647316591,3.69118620692275,3.9652246467032,5.74236875041663,-182.533244464727,-0.000401310603370979,0.0293473214036918,-1.0707721441575,-1.40866940804924,-0.400216790807592,-77.694652315175,-0.569363482004588,-0.287862519631158
"2010Q3",533.367820043143,3.51953731690649,3.86167150800793,5.58033856654534,-176.128010820619,0.00898962376753313,0.0168417230979471,-1.0941599105747,-1.38883580837275,-0.385158538603778,-81.4561946550664,-0.444332999829086,-0.381013649329731
"2010Q4",537.493820427222,3.67147868475284,3.96155293203131,5.73720707815087,-181.834301664987,0.000956847760712478,0.0285014321210533,-1.07566849858978,-1.39473984812399,-0.402269709986878,-77.5285641028993,-0.578615793091399,-0.381853380529404
"2011Q1",536.230059268273,3.58741665355794,3.87813195573198,5.67192369656749,-179.268569000307,0.00240921505692848,0.0303907539848869,-1.09723553709237,-1.34504823459779,-0.388333889266723,-79.443990990368,-0.490154262097364,-0.47175297095837
"2011Q2",533.540923151955,3.67712586820543,4.00864874762356,5.82417646751497,-182.555567570561,0.00575167832025983,0.0284391118878466,-1.06507731165672,-1.36372850161761,-0.455112513296153,-74.3546019697474,-0.590901115578538,-0.542040411388588
"2011Q3",530.452616382033,3.56562860593902,3.93185994543362,5.75446385228146,-179.577817017388,0.00766256423218343,0.0303803381024242,-1.10093246653015,-1.24581453030643,-0.441290916286777,-76.150356372972,-0.471496181910554,-0.576208175938004
