"itaee_c","itaee_yhat.one","itaee_yhat.two","itaee_yfilt_ma","itaee_yfilt_ma.one","itaee_yfilt_ma.two"
"2006Q4",7.3453900789,7.54218808244503,7.54218808244503,9.32651908396738,9.38472334539445,9.12634937272924
"2007Q1",8.7233511688,7.16800289762076,7.16800289762076,6.72763116108826,6.71731877437978,6.7645139533442
"2007Q2",5.7705811511,8.94471581044132,8.94471581044132,6.57891873258359,6.56036634432856,6.65040750350422
"2007Q3",6.1770861042,7.29048328188962,7.29048328188962,6.58302671116622,6.56865847025884,6.63478663077206
"2007Q4",2.4926885981,2.27793783061714,2.27793783061714,2.67392088607729,2.68307076776732,2.64119436553608
"2008Q1",-2.9404890647,-1.54854090430673,-1.54854090430673,-2.26642329930444,-2.28192992506424,-2.20960149336501
"2008Q2",5.0845539988,1.30625869134901,1.30625869134901,0.912297485567506,0.910754395728719,0.918052565251576
"2008Q3",1.8537554276,-0.985450736824175,-0.985450736824175,-0.38640679741961,-0.378286183657603,-0.416838499692219
"2008Q4",-1.9588955787,-2.56042034898267,-2.56042034898267,-3.90279103622048,-3.94620580693052,-3.75386515545505
"2009Q1",-6.9661522663,-4.86497169179176,-4.86497169179176,-4.21876075101647,-4.20760488786395,-4.2573095422229
"2009Q2",-10.1864495322,-10.4121506332443,-10.4121506332443,-8.08519393547386,-7.97879946462341,-8.42913528823851
"2009Q3",-3.8576262265,-0.418429230717349,-0.418429230717349,0.197935589803471,0.204476286781746,0.173769848025731
"2009Q4",4.9501071585,5.6322770884281,5.6322770884281,4.20522286272944,4.17195149460296,4.32403279738671
"2010Q1",11.0319743861,8.28413360804223,8.28413360804223,9.13795015666155,9.15259617628523,9.08299999902608
"2010Q2",7.2297889081,8.20394215393084,8.20394215393084,9.2839361611361,9.30923066748112,9.19556748608893
"2010Q3",6.1841868293,6.23958821715169,6.23958821715169,6.34837515712808,6.35176975280671,6.3362875257369
"2010Q4",3.0245177881,2.96182539242715,2.96182539242715,3.50126211982979,3.51409292453085,3.45566368491162
"2011Q1",3.0666346834,3.87669499845462,3.87669499845462,3.2310342009323,3.21077486678495,3.30288910917996
"2011Q2",3.7890738031,3.64478230621225,3.64478230621225,1.92143278813387,1.86440737209382,2.11529969036548
"2011Q3",5.2379688051,3.46917940833726,3.46917940833726,2.91054309705017,2.90548429533538,2.92856103355959
