"itaee_c","itaee_yfilt_ma","itaee_Qfilt_ma","itaee_yfilt_ma.one","itaee_Qfilt_ma.one","itaee_yfilt_ma.two","itaee_Qfilt_ma.two"
"2006Q4",2.0014817726,5.59117253348164,2.25568057403791,5.66478783339534,2.27182598851374,5.35679234673638,2.20348818355951
"2007Q1",3.8447335479,5.4816612013295,2.38737955130886,5.48060427546522,2.39604172921908,5.48550099215008,2.35564198109656
"2007Q2",1.7713351074,1.28302428995446,2.33893390492586,1.2759471026567,2.34860565452993,1.30825473496431,2.30412341252376
"2007Q3",4.7002483961,2.64715450030423,2.30325091032157,2.63500077768475,2.31318925368423,2.69018125240735,2.26771705956174
"2007Q4",4.623213844,3.48177154377109,2.24997016015494,3.4460876955143,2.26040081610324,3.6077882301068,2.21274115231867
"2008Q1",-0.7199645912,-3.27701437928289,2.24991657021288,-3.28296298249549,2.25842424730979,-3.25541297072868,2.21874798765712
"2008Q2",2.3473246824,0.925425074716438,2.27596807230516,0.913930666442387,2.286494397127,0.965895346842526,2.23851238238976
"2008Q3",0.3456823332,-1.30701741265781,2.22052874595999,-1.31078791549748,2.22964145118671,-1.29349988010219,2.18754704558303
"2008Q4",-0.5779992646,-2.16394961468721,2.25010356361506,-2.15842960358292,2.25740797363231,-2.18434620773725,2.22290537986722
"2009Q1",-7.3690348465,-5.34642977548009,2.24601331571358,-5.26995656578856,2.2598888110057,-5.59915607580531,2.19953547008424
"2009Q2",-11.0965818972,-6.6496844663823,2.31471357699326,-6.65116362517368,2.31755108749519,-6.643938984633,2.30365870916904
"2009Q3",-6.8530396525,-5.86703500263447,2.40004692523494,-5.87978275559034,2.40744981523504,-5.82008321588251,2.37258182889573
"2009Q4",-4.348743935,-4.96886958449372,2.38966111076288,-4.9475431288081,2.39563433223689,-5.04824015950015,2.36729817679784
"2010Q1",3.6076486288,3.62566849101048,2.32494122268215,3.59938803955134,2.33140400454026,3.72183307829949,2.30113809947778
"2010Q2",9.6478642648,7.76215744515252,2.33863451549698,7.77233038476596,2.3434875056277,7.72389862092639,2.32029231660252
"2010Q3",5.0615796872,7.76334381667658,2.26874400040889,7.86917555985963,2.28202311528604,7.42940850423781,2.22632467034652
"2010Q4",4.8239378928,4.43597349250144,2.32070615174668,4.39552277152566,2.32682903315184,4.58246787385643,2.29839532147515
"2011Q1",6.0373520823,4.51120475369103,2.25255758951812,4.50586842044087,2.26078335127986,4.53006228217239,2.22324561223933
"2011Q2",3.1479063128,2.38168888310634,2.2986179191934,2.38989109083491,2.30627560792749,2.35202496959369,2.27070772395189
"2011Q3",5.0358310536,5.57280188698281,2.28339728016793,5.55596915285158,2.28969970998745,5.63398536698659,2.26034124581917
