"itaee_c","itaee_yfilt_ma","itaee_Qfilt_ma","itaee_yfilt_ma.one","itaee_Qfilt_ma.one","itaee_yfilt_ma.two","itaee_Qfilt_ma.two"
"2006Q4",1.681710439,3.53704785371354,1.82175313179151,3.53922026215708,1.82330728436806,3.52943666001386,1.81629755175965
"2007Q1",2.6560760415,0.322377567697908,1.82426575945604,0.317416540648012,1.8258794647112,0.339449843637902,1.81870160851862
"2007Q2",-0.4969077065,0.225617933476061,1.86669078334452,0.236141185643328,1.86915357567558,0.188889578980196,1.85806954348284
"2007Q3",1.0595020948,3.28901130822674,1.85545397300676,3.28411104816891,1.85856505590863,3.30663536663579,1.84422140947938
"2007Q4",3.7444679422,3.29102042213768,1.81189767969288,3.28701154480284,1.81415561382281,3.30507877257628,1.8039572125181
"2008Q1",0.209619889,-1.38765556903796,1.81715241846735,-1.38139781791539,1.81987275034121,-1.41022225057973,1.80730835952054
"2008Q2",4.6195040454,1.8532090195682,1.81815279745334,1.8468055498659,1.82086920726939,1.8753406567208,1.80873294107152
"2008Q3",3.2128333781,1.85042895285109,1.83158918755029,1.84088262657361,1.83421137986084,1.88358666532217,1.82245209104432
"2008Q4",-0.7119302209,-1.42502123957778,1.81420314764209,-1.42006581513839,1.81656678882318,-1.44258889796058,1.80579879058702
"2009Q1",-6.110072961,-3.70746283987719,1.80262850082511,-3.70906224882622,1.80427053573238,-3.70191620515353,1.79692241769753
"2009Q2",-6.5524623251,-3.51538324585043,1.9399262437254,-3.52428443359727,1.94243584275113,-3.48216960984791,1.93053320066031
"2009Q3",-3.4470976285,-4.38939232068634,2.00770864752037,-4.40248840888051,2.01028731817553,-4.34388512279067,1.99872223765098
"2009Q4",-0.8246648466,-1.43056549199413,1.90376727140195,-1.42138079296258,1.90538730594591,-1.46307117591983,1.89802268015812
"2010Q1",3.4281307575,5.25717956828671,1.91575537611942,5.26894799279984,1.91835893273577,5.21660948057182,1.90675270694754
"2010Q2",5.696645055,4.20278671388215,1.91471308601558,4.21300154474241,1.91713349406812,4.16571799250413,1.90590382183048
"2010Q3",2.4594370779,2.71208171951185,1.90176092813768,2.70385522087575,1.90329591583539,2.74103558516209,1.89634852549973
"2010Q4",4.4527004989,4.05261515178009,1.95616996332618,4.03918034093153,1.95826275175675,4.09940195371291,1.94886427540774
"2011Q1",6.0508958024,6.23175729640247,1.8555175484656,6.21132548029442,1.85799674854437,6.30454253960685,1.84665872698123
"2011Q2",2.0469088085,2.30356865180514,1.82677686511666,2.2948252078112,1.82918848308194,2.33450625115934,1.81821796924898
"2011Q3",2.9017651611,2.45525154815549,1.83170639016055,2.48179815274268,1.83287052767775,2.35841397754377,1.82745352471635
