"itaee_c","itaee_yfilt_ma","itaee_Qfilt_ma","itaee_yfilt_ma.one","itaee_Qfilt_ma.one","itaee_yfilt_ma.two","itaee_Qfilt_ma.two"
"2006Q4",3.555095724,2.65399028110821,1.70351037636754,2.63988181183725,1.70937710126508,2.70340419172768,1.68280133048206
"2007Q1",0.4030648944,1.7080544387728,1.56688806452855,1.71257398004493,1.57180000895857,1.69205111371036,1.54937008376765
"2007Q2",4.0645654901,3.11734466087517,1.58723301617859,3.11641598086552,1.59201488025969,3.12064755115424,1.57010811148881
"2007Q3",-0.9586089579,0.2047437125649,1.47663021005684,0.220945537552932,1.48180449781007,0.149247595125871,1.45876762704665
"2007Q4",4.6606599085,5.47707296239968,1.48657608062239,5.49889823453053,1.4899862086403,5.40319895728118,1.47497500098593
"2008Q1",6.0789763702,6.89663323582728,1.74748470050647,6.88457115255399,1.75353588805126,6.94185911444254,1.72460719029493
"2008Q2",6.2860087459,5.53895509432755,1.60282883865282,5.54029609304325,1.61037209304878,5.53415702299193,1.57554344571684
"2008Q3",9.6570808678,8.80208836057811,1.44729694310733,8.78801284212097,1.45233709520255,8.85030202504547,1.42989798324569
"2008Q4",7.362202846,4.71507875330822,1.56342819231247,4.67965803006416,1.57387191860569,4.83185585701412,1.52849135102447
"2009Q1",1.3102415588,1.35160109912307,1.65747257644045,1.34880046768732,1.66574577904063,1.36163735966512,1.62747960781213
"2009Q2",1.1897158317,2.7827213156248,1.6328256959236,2.78989667076256,1.64098749377649,2.75685727926865,1.60306114714337
"2009Q3",-0.150409137,-0.0474608036230626,1.66710777611338,-0.0148555069989191,1.67315139663764,-0.166249324770356,1.64490168568688
"2009Q4",-0.503850683,1.50500327988745,1.7476083968819,1.51386638864391,1.75752981684409,1.47338732675475,1.71174893592414
"2010Q1",7.3845780994,4.67699582189826,1.75956112534252,4.67804823507413,1.76265091345045,4.67292750850694,1.74756555602649
"2010Q2",4.9928068581,6.7181387407598,1.77014502930716,6.71287915526394,1.77471863264474,6.73790983551071,1.75284584151302
"2010Q3",6.5322499885,6.08371378373726,1.67948780839488,6.07879614199784,1.6864835053334,6.10116073918805,1.65442964012128
"2010Q4",3.3332524675,3.9679423314632,1.71148753504992,3.96323908115876,1.71730950762302,3.98454443028254,1.69077616323669
"2011Q1",1.7596241135,1.25906231290764,1.68541286994154,1.27526723484647,1.69146168970869,1.20019768953685,1.66325536389312
"2011Q2",1.7924658563,0.519869680411909,1.61973615694906,0.516437018434919,1.62591019582494,0.532120150281475,1.59750775320578
"2011Q3",-1.2823153113,-1.31009061712015,1.6371420966895,-1.33898579992966,1.64165939524778,-1.20442602348202,1.62051591702297
