"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27"
"2006Q4",3.28196219313267,3.28196219313267,3.28196219313267,3.28196219313267,3.43945507125386,3.43945507125386,3.43945507125386,3.43945507125386,3.12481198014229,3.12481198014229,3.12481198014229,3.12481198014229,3.02062563474167,3.02062563474167,3.02062563474167,3.02062563474167,2.6770048519274,2.6770048519274,2.6770048519274,2.6770048519274,2.49376946545336,3.28196219313267,3.43945507125386,3.12481198014229,3.02062563474167,2.6770048519274,2.49376946545336
"2007Q1",3.30343952023112,3.30343952023112,3.30343952023112,3.30343952023112,3.56141451360458,3.56141451360458,3.56141451360458,3.56141451360458,3.24916956402658,3.24916956402658,3.24916956402658,3.24916956402658,3.14848514044069,3.14848514044069,3.14848514044069,3.14848514044069,2.86536407617765,2.86536407617765,2.86536407617765,2.86536407617765,2.55750099564268,3.30343952023112,3.56141451360458,3.24916956402658,3.14848514044069,2.86536407617765,2.55750099564268
"2007Q2",3.0251431276487,3.0251431276487,3.0251431276487,3.0251431276487,3.09620791375149,3.09620791375149,3.09620791375149,3.09620791375149,2.79618253504629,2.79618253504629,2.79618253504629,2.79618253504629,2.81809738721693,2.81809738721693,2.81809738721693,2.81809738721693,2.48245822060076,2.48245822060076,2.48245822060076,2.48245822060076,2.23639032823736,3.0251431276487,3.09620791375149,2.79618253504629,2.81809738721693,2.48245822060076,2.23639032823736
"2007Q3",2.91985380006697,2.91985380006697,2.91985380006697,2.91985380006697,2.96721373316248,2.96721373316248,2.96721373316248,2.96721373316248,2.69003565834548,2.69003565834548,2.69003565834548,2.69003565834548,2.7157441466457,2.7157441466457,2.7157441466457,2.7157441466457,2.3347404938318,2.3347404938318,2.3347404938318,2.3347404938318,2.14538188668487,2.91985380006697,2.96721373316248,2.69003565834548,2.7157441466457,2.3347404938318,2.14538188668487
"2007Q4",2.7116466885581,2.7116466885581,2.7116466885581,2.7116466885581,2.77993734171486,2.77993734171486,2.77993734171486,2.77993734171486,2.56872702249139,2.56872702249139,2.56872702249139,2.56872702249139,2.51711895256997,2.51711895256997,2.51711895256997,2.51711895256997,2.20874898431657,2.20874898431657,2.20874898431657,2.20874898431657,2.02954681740222,2.7116466885581,2.77993734171486,2.56872702249139,2.51711895256997,2.20874898431657,2.02954681740222
"2008Q1",2.60947720693603,2.60947720693603,2.60947720693603,2.60947720693603,2.6116814677724,2.6116814677724,2.6116814677724,2.6116814677724,2.29779525227248,2.29779525227248,2.29779525227248,2.29779525227248,2.38299469392056,2.38299469392056,2.38299469392056,2.38299469392056,1.99510243147204,1.99510243147204,1.99510243147204,1.99510243147204,1.84046646519583,2.60947720693603,2.6116814677724,2.29779525227248,2.38299469392056,1.99510243147204,1.84046646519583
"2008Q2",2.88815103184525,2.88815103184525,2.88815103184525,2.88815103184525,2.99042788710853,2.99042788710853,2.99042788710853,2.99042788710853,2.70578850665677,2.70578850665677,2.70578850665677,2.70578850665677,2.67024230113715,2.67024230113715,2.67024230113715,2.67024230113715,2.3551667098508,2.3551667098508,2.3551667098508,2.3551667098508,2.03913446281538,2.88815103184525,2.99042788710853,2.70578850665677,2.67024230113715,2.3551667098508,2.03913446281538
"2008Q3",3.33074775375554,3.33074775375554,3.33074775375554,3.33074775375554,3.32111993801097,3.32111993801097,3.32111993801097,3.32111993801097,3.09945146691499,3.09945146691499,3.09945146691499,3.09945146691499,3.08871458731769,3.08871458731769,3.08871458731769,3.08871458731769,2.46030784340923,2.46030784340923,2.46030784340923,2.46030784340923,2.22021336198471,3.33074775375554,3.32111993801097,3.09945146691499,3.08871458731769,2.46030784340923,2.22021336198471
"2008Q4",3.23863112059492,3.23863112059492,3.23863112059492,3.23863112059492,3.27966994673222,3.27966994673222,3.27966994673222,3.27966994673222,3.03982922959311,3.03982922959311,3.03982922959311,3.03982922959311,2.98581073321704,2.98581073321704,2.98581073321704,2.98581073321704,2.44285470450279,2.44285470450279,2.44285470450279,2.44285470450279,2.17988372763706,3.23863112059492,3.27966994673222,3.03982922959311,2.98581073321704,2.44285470450279,2.17988372763706
"2009Q1",3.27060074379945,3.27060074379945,3.27060074379945,3.27060074379945,3.31001244067922,3.31001244067922,3.31001244067922,3.31001244067922,3.11847250287104,3.11847250287104,3.11847250287104,3.11847250287104,3.04445171855988,3.04445171855988,3.04445171855988,3.04445171855988,2.54530809559413,2.54530809559413,2.54530809559413,2.54530809559413,2.318194075824,3.27060074379945,3.31001244067922,3.11847250287104,3.04445171855988,2.54530809559413,2.318194075824
