"itaee_c","itaee_yhat.one","itaee_yhat.two","itaee_yfilt_ma","itaee_yfilt_ma.one","itaee_yfilt_ma.two"
"2006Q4",10.316168453,9.53932673605931,9.53932673605931,9.32140489734985,9.31665859643953,9.33852566394018
"2007Q1",-2.5725013699,-1.53493934076238,-1.53493934076238,-5.27259984292198,-5.48006764421074,-4.62247297413769
"2007Q2",-5.3893746405,-7.51693188904394,-7.51693188904394,-7.17060773356908,-7.16619162792999,-7.18739916031451
"2007Q3",-5.1204375688,-4.91701349310098,-4.91701349310098,-2.85280513612792,-2.78061054287735,-3.0955194399421
"2007Q4",-4.8790708517,-1.44876443756278,-1.44876443756278,0.403951801853696,0.44796687239636,0.248002390477148
"2008Q1",-3.6136837079,-3.46717325492612,-3.46717325492612,-1.59117734215728,-1.53154683780028,-1.79770906419525
"2008Q2",0.2869705612,0.794227864581404,0.794227864581404,-0.216726222615212,-0.239241178657446,-0.134390482667635
"2008Q3",9.8140477321,7.44617198083228,7.44617198083228,6.83052514623912,6.82529096491401,6.85025669480434
"2008Q4",10.7213978171,9.42385937741789,9.42385937741789,8.08941256889572,8.05866304337749,8.19880379169814
"2009Q1",1.6827363539,3.2011637843435,3.2011637843435,3.64154404468231,3.6448071773825,3.62948358823932
"2009Q2",-4.2959485089,-4.06555732109924,-4.06555732109924,-3.2510060798218,-3.2327128966796,-3.31682002437919
"2009Q3",-9.3972483365,-8.9461301533853,-8.9461301533853,-9.42714783348117,-9.43582602064516,-9.39559709113322
"2009Q4",-1.5665921276,-2.39593194674265,-2.39593194674265,-3.6050353464874,-3.62414474252175,-3.53634214477166
"2010Q1",1.4883022918,-0.890402237868971,-0.890402237868971,1.00279747097458,1.01348626551629,0.961028108352375
"2010Q2",5.7309045035,6.33375363202401,6.33375363202401,5.54333855323263,5.52228748368574,5.6208544994583
"2010Q3",8.3957697554,10.2803693276198,10.2803693276198,9.47804272874592,9.46739650252572,9.51884104698027
"2010Q4",-1.7554917543,-2.28207819259101,-2.28207819259101,-1.80413217762899,-1.78975912402857,-1.85621750013732
"2011Q1",2.1860755505,1.86228016766347,1.86228016766347,2.06269923009148,2.06796845205875,2.04365618801869
"2011Q2",0.9429399514,1.72999958031804,1.72999958031804,2.62884888643183,2.64607039361709,2.56741472800979
"2011Q3",1.3474545801,1.17618850040826,1.17618850040826,0.70701502068381,0.697748820268278,0.740397988116927
