"itaee_c","itaee_yhat.one","itaee_yhat.two","itaee_yfilt_ma","itaee_yfilt_ma.one","itaee_yfilt_ma.two"
"2006Q4",2.0014817726,4.1552806514838,4.1552806514838,5.59117253348164,5.66478783339534,5.35679234673638
"2007Q1",3.8447335479,5.61884704381415,5.61884704381415,5.4816612013295,5.48060427546522,5.48550099215008
"2007Q2",1.7713351074,1.66028452829159,1.66028452829159,1.28302428995446,1.2759471026567,1.30825473496431
"2007Q3",4.7002483961,3.13171990560093,3.13171990560093,2.64715450030423,2.63500077768475,2.69018125240735
"2007Q4",4.623213844,4.89686055780149,4.89686055780149,3.48177154377109,3.4460876955143,3.6077882301068
"2008Q1",-0.7199645912,-2.9841891001839,-2.9841891001839,-3.27701437928289,-3.28296298249549,-3.25541297072868
"2008Q2",2.3473246824,1.50964626298862,1.50964626298862,0.925425074716438,0.913930666442387,0.965895346842526
"2008Q3",0.3456823332,-1.15150341350583,-1.15150341350583,-1.30701741265781,-1.31078791549748,-1.29349988010219
"2008Q4",-0.5779992646,-2.49345145485736,-2.49345145485736,-2.16394961468721,-2.15842960358292,-2.18434620773725
"2009Q1",-7.3690348465,-7.25604676922186,-7.25604676922186,-5.34642977548009,-5.26995656578856,-5.59915607580531
"2009Q2",-11.0965818972,-6.86794555636787,-6.86794555636787,-6.6496844663823,-6.65116362517368,-6.643938984633
"2009Q3",-6.8530396525,-5.35477475519957,-5.35477475519957,-5.86703500263447,-5.87978275559034,-5.82008321588251
"2009Q4",-4.348743935,-6.11383218968865,-6.11383218968865,-4.96886958449372,-4.9475431288081,-5.04824015950015
"2010Q1",3.6076486288,4.9999806862963,4.9999806862963,3.62566849101048,3.59938803955134,3.72183307829949
"2010Q2",9.6478642648,7.39087381070802,7.39087381070802,7.76215744515252,7.77233038476596,7.72389862092639
"2010Q3",5.0615796872,5.54388035122586,5.54388035122586,7.76334381667658,7.86917555985963,7.42940850423781
"2010Q4",4.8239378928,6.07703274539899,6.07703274539899,4.43597349250144,4.39552277152566,4.58246787385643
"2011Q1",6.0373520823,5.02214296141513,5.02214296141513,4.51120475369103,4.50586842044087,4.53006228217239
"2011Q2",3.1479063128,2.1249894251474,2.1249894251474,2.38168888310634,2.38989109083491,2.35202496959369
"2011Q3",5.0358310536,6.12097973002724,6.12097973002724,5.57280188698281,5.55596915285158,5.63398536698659
