"itaee_c","itaee_yfilt_ma","itaee_Qfilt_ma","itaee_yfilt_ma.one","itaee_Qfilt_ma.one","itaee_yfilt_ma.two","itaee_Qfilt_ma.two"
"2006Q4",1.42296746,2.62046446260525,1.54007262874506,2.61890231771165,1.544145851304,2.62605416003753,1.52540865774804
"2007Q1",4.0933002921,2.32022117762316,1.40982069389649,2.3090029364195,1.41498928021433,2.35947411645239,1.39158457249166
"2007Q2",5.1785166292,4.20519684530239,1.45799786656825,4.20927596231535,1.46127316856515,4.19046011728084,1.44610329146108
"2007Q3",5.5965678934,6.48398693409063,1.5220668256987,6.47459489448983,1.52515702664649,6.51860573566798,1.51062183702382
"2007Q4",3.8607891039,2.57572922217062,1.42833825744679,2.58328216539575,1.42942093157373,2.54653726048442,1.42414600727577
"2008Q1",-0.9988816853,-0.00212799724410076,1.39580401413997,0.00254708615428043,1.39896965721992,-0.0185602369720667,1.38461981249048
"2008Q2",-1.4619550056,-2.87544470503001,1.4176539391896,-2.91144174128925,1.42000735643192,-2.75924242199039,1.4100300507967
"2008Q3",-2.3506124242,-1.82009975650008,1.35798072684482,-1.82359319261219,1.36178818731342,-1.80756801838332,1.34423378511188
"2008Q4",-5.119173409,-4.15631228047332,1.37504091480542,-4.16461007404736,1.37703746386539,-4.12575695465016,1.36766380882338
"2009Q1",-4.8627707491,-4.94277844339534,1.47165679503475,-4.93639749112422,1.47434636814087,-4.9653396539941,1.46210756760507
"2009Q2",-8.2603258156,-6.22465921677172,1.37167763070722,-6.12311634470238,1.37146981252932,-6.49947492482974,1.37223991213326
"2009Q3",-3.2978712479,-3.37481396834264,1.39276019314602,-3.3731301001913,1.39658112157342,-3.38079399568168,1.37910513598164
"2009Q4",0.6153672232,-0.647162471202657,1.39755807599174,-0.665108803386256,1.40251073427002,-0.585629324223674,1.38044184006906
"2010Q1",3.948289197,5.82700680275809,1.36853958194963,5.82849738451977,1.37220665381224,5.82156464464317,1.35506673841303
"2010Q2",8.7819958952,8.10197426989974,1.42486685056974,8.08173729021447,1.42897836313816,8.17222667928787,1.41050077362674
"2010Q3",5.5926830803,6.09059392212511,1.4042154815557,6.12842961308115,1.40660005729449,5.95607741012812,1.39570465478494
"2010Q4",4.2751487179,4.35410103277904,1.43720041879086,4.34302804582556,1.43947768897132,4.3932522693728,1.42911947911681
"2011Q1",3.7948787349,3.11657684634096,1.31906582073418,3.11433448479205,1.32332668767405,3.12451966285452,1.30386111565592
"2011Q2",0.0152801834,0.74493054673971,1.39304718558746,0.729554869682313,1.39687098023269,0.800397101059232,1.37916504337113
"2011Q3",0.3266470895,-2.44929929981173,1.32945114341163,-2.46261386760778,1.33321791272333,-2.40387590971434,1.31651950169583
