"cte","Q2","Q3","Q4","itaee_log","itaee_c1","itaee_c2","inpc_general_c1","desocup","ied_mxp_log","usindpro_log","pibp12mes_e","gtopgj_pc"
"2006Q4",605.608303042801,0.101828155275835,-4.93199218927224,-2.58657125992764,-332.138058981056,0.0553964125165748,-0.0116258963730779,-0.146186293987195,6.42887846592816,1.06911400974305,36.4447972743182,0.208867736215315,-0.259903713465741
"2007Q1",603.906400132569,0.0259566830555988,-5.22135476755009,-2.77959962064821,-331.590821542932,0.0709066188403357,-0.0284552962023836,-0.174641135951859,6.56962723283808,1.35962599087501,35.0546094234684,0.348917051057158,0.034897529863541
"2007Q2",600.037056555897,0.0701377311793235,-5.15595481584242,-2.81698487816225,-333.484337025491,0.0640170535509982,-0.00525138248708234,-0.184618577479178,6.51520779852046,1.20087275783065,38.2009713368422,0.186472764666572,0.406416137530274
"2007Q3",598.45697368189,0.0389015115551056,-5.09789943352475,-2.62584035560226,-326.151706592471,0.0549148156632408,-0.0193066710869768,-0.239562329636414,6.38362139632296,1.07020317658386,33.0354742562126,0.297288074865382,-0.0117274591806121
"2007Q4",600.622945614974,-0.0384418224969129,-4.85031581913552,-2.7382242285663,-324.18464985569,0.0439220576411914,-0.0140467025712792,-0.300108208270331,6.13391683418176,0.751714824976557,30.2689260101946,0.194696563473428,0.159478036830188
"2008Q1",606.07012257401,0.111763566708851,-5.13018340342474,-2.8737450479314,-332.959763752571,0.0663325310060535,-0.0169006852961278,-0.265290278168678,6.52223425637286,0.972454882633937,33.4250116407699,0.26026588080543,0.806073373863767
"2008Q2",602.254345892761,0.143977761912607,-5.0754230015158,-2.85605370806659,-330.254652557452,0.0541577742576574,-0.0101717414815268,-0.247639346027842,6.4500228478785,1.06211569283505,33.5724415549993,0.23013230548886,0.511119938900051
"2008Q3",602.118552919862,0.167477628638339,-5.10810201413778,-2.98861080794647,-336.659696064373,0.0595639096190959,-0.0067127792797176,-0.206758383116559,6.61976367940659,1.08474439018649,39.2651369305532,0.165632938631079,0.759987928860735
"2008Q4",600.770344904816,0.186250486085966,-5.22134146238659,-2.92654847621084,-338.228708239389,0.0632838581418871,-0.013847480991886,-0.207887354838895,6.75895601307965,1.14385123067843,41.0409476935339,0.224957540109075,0.819227813341252
"2009Q1",602.302066547097,0.267009981002973,-5.04432865207706,-2.80685746929485,-334.575301643918,0.0534459105942265,-0.00919883908096497,-0.168282563427654,6.6065379003915,1.24915279053872,39.0129646221894,0.195052466621807,0.100716758265812
"2009Q2",604.036185002499,0.235120923191844,-5.11007176475084,-2.83471705069541,-335.616441774073,0.0583916255941528,-0.0125090701982994,-0.188891496560366,6.68626125225841,1.27470638350727,38.6150317217456,0.228416564753801,0.23161350686081
"2009Q3",605.049319129662,0.20642934507545,-5.02953157617519,-2.78577133959532,-335.135641143375,0.0571830234805465,-0.0111804797287587,-0.201513197764685,6.61277601587499,1.14226035870112,38.0204008611403,0.20514880690229,0.200789642744928
"2009Q4",601.415494542158,0.251931252360912,-5.1821898626253,-2.76223237080926,-336.229445580901,0.0646043941907075,-0.0126308915859542,-0.1442514372963,6.79491748883844,1.27198516312136,40.0257350009992,0.246345320278753,0.302509730847689
"2010Q1",602.672687547141,0.19183610912561,-5.07881904636491,-2.72924633342628,-336.376986795421,0.0584919227673034,-0.00253567825665386,-0.142020625388792,6.6687442106012,1.07276937113553,40.2391801726832,0.153023534232668,0.262680160736168
"2010Q2",602.760821044785,0.207287533461419,-5.09803967765326,-2.72768825906444,-335.256869395679,0.0598864033729732,-0.00922413734193301,-0.146298334505847,6.67844565341177,1.15264559446702,39.032823780272,0.203809818421125,0.21016091210734
"2010Q3",603.285595729875,0.18713219902066,-5.06233240879589,-2.68826251023198,-335.292355601317,0.0590364975885149,-0.00463123502565567,-0.132895354433858,6.59899994997344,1.02328923982212,39.8431388196692,0.150474309176052,0.00608283550510444
"2010Q4",602.466612601646,0.202023288918216,-5.11261797655184,-2.70543786812497,-334.598517796753,0.0615332857664838,-0.0109906187859485,-0.132534687914375,6.63801549136611,1.13169545044996,39.3364054720938,0.196951367471577,-0.00982865229332106
"2011Q1",602.863046462462,0.195845751990318,-5.10495133011248,-2.70356691759542,-334.319968289689,0.0609446942034427,-0.0113139115690307,-0.129802112334307,6.62172577252132,1.12958750915429,39.1523602274153,0.193477769964634,-0.0883755873476129
"2011Q2",597.460804845691,0.154568321563997,-5.08370691748911,-2.70420050464404,-331.627517012609,0.0555198700756074,-0.0129060329858495,-0.106120044645437,6.55460191800871,1.30658342295512,38.8079286395433,0.217067346654684,-0.0735852305320199
"2011Q3",600.289159395115,0.125533816646233,-5.02248743133744,-2.66312719520692,-332.378998688519,0.0578283654342298,-0.011739600369501,-0.128615902248474,6.54538188614991,1.13389584906757,38.3405388988147,0.209809471581014,-0.0492717224405366
