"cte","Q2","Q3","Q4","itaee_log","itaee_c1","itaee_c2","inpc_general_c1","desocup","ied_mxp_log","usindpro_log","pibp12mes_e","gtopgj_pc"
"2006Q4",1430.49404119608,-1.3627917039931,-2.76724012603893,-0.423616362871384,-242.514282478113,0.130245184791273,0.0240424838792012,0.581209190659894,0.793185924603523,0.126370734051795,20.7858629326454,0.0907154967657034,-146.160911321519
"2007Q1",1453.88861340936,-1.41008863446601,-2.83699231470663,-0.488234349467698,-246.483987827836,0.140406453095282,0.0201949074869259,0.594714869570272,0.799615586643495,0.134124476607692,22.2603035725183,0.078193072290272,-148.880048584593
"2007Q2",1399.57142562843,-1.28434156706892,-2.77895392771544,-0.484311656843381,-243.014828035147,0.150304517414036,0.0192359173744249,0.60569356544913,0.866477079451567,0.130174097905334,21.5188195360896,0.0843898999458167,-141.62832206931
"2007Q3",1345.9712292457,-1.24850985509151,-2.73278930327823,-0.47354655815649,-240.799387507215,0.142115329814836,0.0109718987106189,0.590531589466453,0.87427886782117,0.114290725191951,20.1080319024239,0.0657419017345676,-133.827934432878
"2007Q4",1457.44852872433,-1.26514480171331,-2.80079343519393,-0.379067695852906,-248.409565472773,0.173811029618187,0.0451138528677702,0.761385752835839,1.06355066878613,0.155566158514796,29.0092270085806,0.106677192944192,-151.094159965246
"2008Q1",1325.31590862182,-1.15087567137426,-2.67339692402636,-0.34284916346078,-243.933676301207,0.150111092034595,0.022231555816946,0.724242086814288,1.12534890476919,0.13912391263968,26.2787445924739,0.0632746381562176,-131.806902566508
"2008Q2",1023.64528783541,-1.11578710854449,-2.49987427127412,-0.5140730329512,-221.512933005456,0.0593801812530965,0.035537981854243,0.578915617541567,1.06810197911319,0.163336785586471,17.1036492950039,0.0638792919621547,-90.6055451431825
"2008Q3",1320.48090184862,-0.863466460061373,-2.82902294085196,-0.317978862929342,-246.072600845876,0.15985348257872,0.031299588409132,0.814674315749901,1.34213045692679,0.119145388410222,29.8744675868408,0.0647425859552367,-131.646977075769
"2008Q4",1216.31598203979,-0.867703715381159,-2.76461270415268,-0.298161509340059,-239.366993896206,0.136983129271581,0.0146798134271556,0.752450441714909,1.31054629686985,0.110643128885678,26.5277111779062,0.044983022873,-117.01676191273
"2009Q1",1269.29671946567,-0.918191497165708,-2.73058381440751,-0.272751018794826,-239.949729838254,0.144738647727881,0.0237525940510784,0.743592720147846,1.15521281053029,0.138746051552693,25.6927599896457,0.0581886630921619,-124.49348815577
"2009Q2",979.191252306825,-1.25481559567543,-2.57585271720981,-0.291327115761458,-218.798023351855,0.0655749345213259,0.0193846108611862,0.436456063964071,0.881577660615687,0.104338193496437,3.14143220286785,0.0691492912151765,-80.4546811116409
"2009Q3",1240.1084774158,-1.16471504627166,-2.66766246333805,-0.160321354959023,-240.17043797392,0.131696805653715,0.00246152737284207,0.562593348364931,0.859511320457775,0.0823711833088076,13.4752445260009,0.0349799747028044,-116.132883930859
"2009Q4",1286.24354288333,-1.28822061403851,-2.68630882893199,-0.208480952135755,-238.228638740382,0.125102018959077,0.0237111641400625,0.522082177744792,0.724355814940936,0.111176338018183,11.7199797956746,0.0804473902194933,-123.081938322643
"2010Q1",1277.94420605159,-1.32962687312264,-2.71098736022948,-0.238767100252643,-237.718502765969,0.124083997084613,0.0193285499530942,0.523064281447902,0.684334138897792,0.111992158701029,10.9507322692065,0.0734679730579954,-121.741311443231
"2010Q2",1283.84917202579,-1.31994489012893,-2.71461647754165,-0.229871881127626,-237.642678359802,0.121678404055728,0.0233447917007767,0.517331535920067,0.670002590146549,0.110768219777516,10.1205563220096,0.0856050203210485,-122.401057619383
"2010Q3",1411.45601355695,-1.48163407657674,-2.89720537090689,-0.210446650748839,-239.472888649894,0.11144499999005,0.0414849156767965,0.42565905695639,0.293415098939776,0.128925259554022,9.12521626250025,0.11487158487524,-140.483936143094
"2010Q4",1479.13440076966,-1.4136338318303,-2.95198410315976,-0.227020164804973,-248.14212849296,0.141461487932902,0.0285606559239043,0.516973168048254,0.385791667750892,0.123571661351977,15.1329748239439,0.112695315664356,-149.844942331337
"2011Q1",1406.34856127179,-1.43102351035003,-2.94431779473931,-0.281267297407338,-243.863928275516,0.126662482708764,0.0228377991840118,0.499389646865722,0.415902748518643,0.117848639559283,13.5226730124243,0.0889847932948485,-139.745781578657
"2011Q2",1387.95404392971,-1.42135792044258,-2.93746931920486,-0.279893691568758,-243.330977682945,0.124988225470745,0.0206394854405911,0.503459927593794,0.436369988136232,0.113850630279112,13.4327269007513,0.0844969287376853,-137.131331369495
"2011Q3",1632.07641054067,-1.76710939761794,-2.8175597926556,-0.425607503021219,-241.684176567519,0.123730383297589,0.11090135016068,0.443737935905971,0.388502848490147,0.236819743190778,13.7520485139735,0.315981318313808,-174.465884327443
