"itaee_c","itaee_yfilt_ma","itaee_Qfilt_ma","itaee_yfilt_ma.one","itaee_Qfilt_ma.one","itaee_yfilt_ma.two","itaee_Qfilt_ma.two"
"2006Q4",7.0101290707,11.6931488124346,3.24506732130917,11.7203955545453,3.2535148096233,11.5997383549629,3.21593822471356
"2007Q1",8.7818133132,8.76616841178343,3.315615805883,8.73107649421305,3.32204638049716,8.89189485373504,3.29247339737991
"2007Q2",6.9050313943,8.30009590706345,3.25632291677552,8.27972369094573,3.26246942730741,8.37346599601707,3.23408960043401
"2007Q3",7.9836582944,8.27745013975226,3.19091729130969,8.254232309194,3.19651814853125,8.36021790489085,3.1708706588791
"2007Q4",7.1547181507,4.3370652766656,3.15633686396047,4.35627880934302,3.16028335154227,4.26595384280814,3.14168734402375
"2008Q1",7.1695010256,1.16606763950974,3.09490402289232,1.15723232933364,3.09964035166932,1.19728223376979,3.0781125163473
"2008Q2",6.0579755648,0.423988522479108,3.29501342946809,0.428907282333234,3.2994117740359,0.406187378621221,3.27904637394535
"2008Q3",3.1379868441,3.41303898559671,3.4283609710242,3.46382606627772,3.43148544943306,3.23141183288442,3.4171636866852
"2008Q4",-0.8164981485,-0.25066538182773,3.41141541639139,-0.258109543838118,3.41459518824243,-0.224486159179811,3.40020935148731
"2009Q1",-12.6040386356,-6.99225182038937,3.29176804729155,-6.95141551157664,3.29728746404653,-7.1268763065661,3.2735063537307
"2009Q2",-13.0185912527,-7.95286441834782,3.40733983231465,-7.94401359103575,3.41268478975399,-7.98393501494219,3.38850975249167
"2009Q3",-5.6869067239,-5.56338048860412,3.49919074689904,-5.58284432648539,3.5047526286678,-5.4944882607662,3.4794330489126
"2009Q4",-1.9822834593,-5.39496412123667,3.46306953778788,-5.42259033485657,3.46901133358386,-5.30051227560168,3.44267754084112
"2010Q1",5.4207706159,6.37329348360732,3.51623313633999,6.39576163504407,3.52247900994569,6.29447305060154,3.49423373164277
"2010Q2",9.3529484836,8.94638937152819,3.43038128525921,8.96248952332974,3.43650222102909,8.88956596653368,3.40869038234042
"2010Q3",5.1228918684,6.18758016573951,3.37261419286305,6.23407236006032,3.37865295616914,6.02472700507526,3.35137576370106
"2010Q4",6.1398414975,7.30108738795469,3.36262366956018,7.28542066035487,3.36737385450667,7.35697381530129,3.34562384654488
"2011Q1",7.4464477257,6.86633177710907,3.28794907832741,6.86200328500008,3.29385298361185,6.88154620755802,3.26711249570327
"2011Q2",6.6197671879,6.40037139854472,3.25152373015082,6.39681254685293,3.25742568411043,6.41279307882263,3.23083928754954
"2011Q3",8.4926787577,6.53460677848393,3.22236316166265,6.4650322340582,3.22798378300376,6.77304463868832,3.20302599630495
