"cte","Q2","Q3","Q4","itaee_log","itaee_c1","itaee_c2","inpc_general_c1","desocup","ied_mxp_log","usindpro_log","pibp12mes_e","gtopgj_pc"
"2006Q4",752.043928738562,0.632960521977269,2.27970656531423,1.9360102349911,-103.623334817836,0.0163435681500744,0.0295071258509726,0.190175260992301,-2.79117304454732,-0.381924162989521,-267.917570700691,-0.925042790042512,0.810623237676873
"2007Q1",744.552379522347,0.521088540217688,2.12465898387465,1.90383618675959,-95.6707381688765,0.0263837131913198,0.0203203998265639,0.166748700266097,-2.78258748007485,-0.373806936154458,-272.319069797247,-0.704282324751556,0.706488654863757
"2007Q2",743.377761856259,0.492586714678471,2.09425440526106,1.89309236798763,-94.7773257401211,0.0269852677732352,0.0202755473854951,0.192211499904797,-2.809313975302,-0.382808267549432,-272.517720017163,-0.712441015596046,0.677295790282012
"2007Q3",739.320057480037,0.431873002848879,2.04842267907213,1.87706022640225,-89.9295582547213,0.0308176855777299,0.0198845165163123,0.142610731434084,-2.76884938137129,-0.336606689542748,-275.60217986749,-0.549681663946882,0.624256094485188
"2007Q4",740.520846887525,0.440692079958824,2.03179288950548,1.86451842965231,-91.2540627420915,0.0247716448549971,0.016612732872962,0.170828678129287,-2.81218814425167,-0.365478260873892,-274.816080448752,-0.659206979141504,0.69544647689228
"2008Q1",740.155926995416,0.453744690012279,2.04063869445146,1.82352986875623,-94.704296194363,0.0214631821828865,0.0130814509726593,0.100866724374563,-2.69665854941949,-0.348300793174753,-271.542244724095,-0.656085908006282,0.808340751801446
"2008Q2",724.90579166274,0.164167117377413,1.55789204749251,1.5005574543412,-80.3050088237218,-0.00478715828582227,0.0293199175194509,0.526794951650038,-3.37338634819233,-0.526718649713049,-275.69327230228,-1.1463205967633,0.414663349007203
"2008Q3",728.726913756631,0.421020871077338,2.00940929928739,1.72341740871838,-88.5104101338996,0.0203913806085965,0.0242044201712985,0.313752539087357,-2.98018854003113,-0.366595487608387,-270.656044738895,-0.814012596384066,0.496218101037499
"2008Q4",721.051626480676,0.328906468238993,1.86613634393597,1.7272281478606,-82.4807868396242,0.0263513744729341,0.016553098552014,0.314551779270637,-2.98636687690157,-0.374503785416454,-272.903759652664,-0.670684223889649,0.409244549933366
"2009Q1",721.747148204423,0.270087860347603,1.81999492938585,1.73519096502597,-79.0475199607175,0.0307237890136301,0.0259657354298951,0.455260303225363,-3.19277559419282,-0.410646417072872,-275.804583706196,-0.757560666060268,0.203968952200456
"2009Q2",770.703444015318,0.725735763019806,2.73021723791512,2.05959728137266,-114.997728206416,0.00182475908141875,0.0531250020020234,0.187948437418899,-2.8691645193647,-0.300551428986048,-265.450451477758,-1.17842479562418,0.8944152587826
"2009Q3",739.162346392116,0.14684173123259,1.80164809903847,1.82462190618552,-80.4329518955766,0.0401980843640295,0.00698494587656478,0.234623386378706,-3.06194604537699,-0.38298298152036,-284.145752486201,-0.495692425001878,0.406170143119461
"2009Q4",748.018132538343,0.313440565087345,2.01563597410834,1.89238377071179,-90.5119353598022,0.0286324184107931,0.0169792381845622,0.227051005498463,-3.01090389322435,-0.37597069850259,-278.526244645787,-0.711965432799968,0.566541080469923
"2010Q1",747.340857841531,0.29937231494559,2.00924809999367,1.89035711494568,-90.0488817020806,0.0310665351814433,0.0205569706744959,0.236611360236577,-3.0125858935835,-0.370286197324028,-278.523487877115,-0.686631870606147,0.504431561512696
"2010Q2",748.926480172319,0.32251059177276,2.02637078693264,1.89278287479524,-91.3948640700433,0.0277869935636942,0.0204543262277811,0.23833198243983,-3.01565891296102,-0.376711550814283,-277.983802954362,-0.731018192201336,0.54456908576838
"2010Q3",749.317281950453,0.33356992940367,1.97846525603692,1.8884317966347,-92.4893038465234,0.0246282900423393,0.0156952339062078,0.254521090498862,-3.02905253012775,-0.40202164444475,-277.187682165816,-0.788345111418692,0.625241396685234
"2010Q4",747.026521081674,0.315773974162019,1.97467245671242,1.90606725157544,-90.4140923290418,0.0318066285603262,0.0177632430576701,0.230266548439617,-2.99289512206067,-0.376002858311589,-278.12547145644,-0.674564586014544,0.534007299548747
"2011Q1",743.975014236852,0.312407438969102,1.96887120422056,1.92856948097151,-88.4118860404378,0.0376612975062643,0.0177842755048167,0.207017328068232,-2.95617033096914,-0.359105282805899,-278.624790256003,-0.563156616794871,0.452483458411656
"2011Q2",750.794374091722,0.541999958787428,2.18251823097165,2.05320214929507,-97.0620087069632,0.0490798048346263,0.0189751794162525,0.166828181785866,-2.80171070079438,-0.320219693747419,-273.797778506706,-0.57357821006441,0.55005421533706
"2011Q3",738.662956953252,0.207226483491402,1.80560349560018,1.81414584885772,-80.5977375755079,0.0290827310240512,0.0232810326447111,0.219675974379225,-3.0248454215339,-0.398177682529018,-283.829429048142,-0.536330540382611,0.448028395294714
