"itaee_c","itaee_yfilt_ma","itaee_Qfilt_ma","itaee_yfilt_ma.one","itaee_Qfilt_ma.one","itaee_yfilt_ma.two","itaee_Qfilt_ma.two"
"2006Q4",5.9803879927,9.17865717252825,2.97227568055771,9.20989914156405,2.98245754874358,9.07097623175007,2.93691159194153
"2007Q1",3.483732495,4.17350451504105,2.94368003402278,4.161122442099,2.95230031695128,4.21794552785027,2.91253050708218
"2007Q2",4.4933005064,3.26803729011651,2.86581851475389,3.26426284239045,2.87468271962478,3.28147284695078,2.83404042795588
"2007Q3",3.112229127,1.01938405792159,2.78777796494698,0.976294941699188,2.79851013478979,1.16800263920744,2.75044037188527
"2007Q4",1.518028959,1.94663898679951,2.80486448011966,1.95612130788206,2.81409442075834,1.91291026875032,2.77178439328479
"2008Q1",3.6247535376,-1.1411674119605,2.67125484594906,-1.20476783241791,2.68560814896791,-0.935222776686763,2.62423876331179
"2008Q2",2.8394331439,-2.60112528610114,2.89839204919732,-2.59805176967174,2.90167365301492,-2.61299630159437,2.88568228396176
"2008Q3",-3.0309750332,-3.26454538422548,3.00017054517899,-3.30449743006534,3.00790417547982,-3.11981798152133,2.97198676527956
"2008Q4",0.4040203604,-0.271273178589489,2.98757491041951,-0.276920971109638,2.996361607618,-0.251274594084487,2.95625164478436
"2009Q1",-11.4085332659,-8.38223869209262,2.89447729208719,-8.37370587677699,2.90249265775643,-8.4124253599217,2.86594128680286
"2009Q2",-14.8104334948,-9.69539340326759,2.88704997233364,-9.61686383453621,2.90268694189173,-9.94780059575832,2.83620632005495
"2009Q3",-6.5318916046,-1.26690126276265,3.0535292917812,-1.21998248208922,3.06833556790819,-1.42593418901616,3.00279980727565
"2009Q4",-6.4139535928,-8.25765628162697,3.18511767231725,-8.24294026967857,3.19330486738534,-8.31168868119742,3.15487474620778
"2010Q1",1.0551736883,2.23820669165934,3.09967246424279,2.28111167499299,3.11033121840347,2.08666579456315,3.06172865428992
"2010Q2",6.3338482276,6.76778979700647,3.09157202437199,6.75515210364574,3.10127346620491,6.81308048515291,3.05655130490916
"2010Q3",1.8131319401,-0.425857418546045,3.03506048335097,-0.444713173723251,3.0464473295385,-0.35963865952039,2.99472848719244
"2010Q4",-0.7352770645,-1.86852525854426,3.02108795853148,-1.92190513116539,3.03136056082131,-1.68167447296366,2.98485130886131
"2011Q1",1.9549328962,2.11326688263674,3.01071265776804,2.12087364291759,3.02091637785326,2.08616425098343,2.97407258553716
"2011Q2",0.602860512,1.75518053871723,2.98832656148183,1.72967327638089,2.99386305232134,1.85090547323812,2.96745681873096
"2011Q3",2.4194644448,2.15343731925314,2.94153138362226,2.1865746869745,2.94542233064067,2.0274243152346,2.92668786147517
