"itaee_c","itaee_yfilt_ma","itaee_Qfilt_ma","itaee_yfilt_ma.one","itaee_Qfilt_ma.one","itaee_yfilt_ma.two","itaee_Qfilt_ma.two"
"2006Q4",4.0852801796,6.17820735059683,1.87957783496092,6.19016503489211,1.88915954621457,6.13485240276546,1.84442008201223
"2007Q1",2.3782588665,2.06089492002264,1.84089806657277,2.0598759670137,1.85033224124786,2.06459289436614,1.80624577969878
"2007Q2",3.0343262885,0.838633067668052,1.87014807883768,0.828599008551495,1.87929819656036,0.875290224427448,1.8363327056154
"2007Q3",2.5764183619,3.43704756026008,1.82511956283132,3.44369763607246,1.83511252744539,3.41304363151008,1.78858481751027
"2007Q4",4.0678083043,2.68341799860842,1.77795010882863,2.66184372647249,1.78909891248924,2.7597545630363,1.73792799775574
"2008Q1",0.7572073241,-0.704056843682859,1.75536411257198,-0.758492317945293,1.76434857100336,-0.506933524368104,1.72243725114533
"2008Q2",1.3941768417,0.0424305516591323,1.79518943419476,0.0360855993797462,1.80415937981847,0.0656384793783847,1.7619911347104
"2008Q3",1.1217187658,0.125456286336804,1.76849074815358,0.118482597717627,1.77765891178446,0.150621612328333,1.735003612438
"2008Q4",-1.3145326701,-1.31983061726864,1.74255829390199,-1.3082861488725,1.74515609283506,-1.3646816415222,1.73242870807211
"2009Q1",-6.1321504406,-3.71458859166724,1.64209590205193,-3.66781807432195,1.65721707101915,-3.86602229860217,1.59215159288568
"2009Q2",-8.0850739359,-4.45545479000454,1.7867340253127,-4.4061777600722,1.80311695616879,-4.6240529378286,1.72950747064803
"2009Q3",-3.5785811983,-3.52914546260954,1.89501851914439,-3.51382873789525,1.90211714133177,-3.58656132270629,1.86816876513542
"2009Q4",-2.0359235522,-3.16762586520474,1.88604869672529,-3.2091874572389,1.89576472947642,-3.01717101727022,1.8504496568296
"2010Q1",3.8720851778,2.80011107284904,1.90709497320886,2.80675018919574,1.91211510398523,2.77474975516363,1.88779525825082
"2010Q2",5.4889770542,5.59774679996568,1.85682293358534,5.60698660794325,1.86628268649597,5.56412368940405,1.82198495212377
"2010Q3",2.6523743439,5.01110884441895,1.84704117543146,5.03504291730247,1.85863341001986,4.92656013802038,1.8054950753111
"2010Q4",2.6296421943,2.78855894670761,1.86928491451905,2.79526448852166,1.87859587067583,2.76467519101488,1.83573758572634
"2011Q1",3.5046942259,3.37725404310185,1.78956375765456,3.39493487860316,1.79780207419931,3.31329156519609,1.75943852846433
"2011Q2",2.7713009679,2.97304281753729,1.81973260490265,2.96092305943953,1.82313913997341,3.01987896527537,1.80650785823144
"2011Q3",3.7026130895,1.36819549017576,1.79554494310695,1.29326664628258,1.8157286401896,1.60875099051412,1.72915454466543
