"cte","Q2","Q3","Q4","itaee_log","itaee_c1","itaee_c2","inpc_general_c1","desocup","ied_mxp_log","usindpro_log","pibp12mes_e","gtopgj_pc"
"2006Q4",522.042019782198,3.30505174483445,3.70616576313251,5.36013351421446,-170.602295179378,0.0322353158056846,0.0101159306982527,-1.08661418990815,-1.19746153630738,-0.367129099434236,-80.834951436335,-0.355916763136566,-0.756711894662314
"2007Q1",520.001784431675,3.3022724831991,3.71903144822777,5.35337257076026,-169.985505294574,0.0317773060298899,0.00794695718947474,-1.08396973484852,-1.21223257264296,-0.380727425459944,-80.4030163294797,-0.373517212426561,-0.74501948252255
"2007Q2",520.885729817381,3.36299612160817,3.78757484394345,5.46716833944045,-174.096566365504,0.0236968755829203,0.00947597175926495,-1.06250413382583,-1.17430961089529,-0.389012297118072,-77.1752301979847,-0.423875889473123,-0.607993961439525
"2007Q3",515.859604720395,3.17108085600756,3.59616824023063,5.28243475755395,-167.818481483541,0.0257687976650172,0.00369355129939948,-1.09522948483449,-1.11496285986599,-0.352769120383854,-81.1018195172764,-0.28274173475678,-0.684134070285545
"2007Q4",516.244116533928,3.24566556673495,3.66864999848461,5.50807545881814,-169.964036403962,0.0384774306207976,0.00819880402793213,-1.05321145097873,-1.13833240317481,-0.407970752499447,-78.8374411303603,-0.342953770749148,-0.747935089357789
"2008Q1",513.220625922581,2.97707172961123,3.45511987717814,5.1238815582609,-167.40131174623,0.0187697839655983,0.0160572007784471,-1.06259814146207,-1.30245984217272,-0.386717742275744,-79.2860286919026,-0.452435591905959,-0.705952562063293
"2008Q2",494.275469198589,3.14701336344717,3.48099872431778,4.91886547240434,-162.4883501007,-0.0107679015764741,0.0112607333797563,-1.06828176568021,-1.43797677966094,-0.423454514973638,-74.368221333011,-0.605048646605758,-0.602696331227978
"2008Q3",489.225031096819,2.95774754097149,3.35349699500987,4.77716837600792,-156.612712399369,-0.00150701214223669,0.0069945632331015,-1.10551290386859,-1.33833523740127,-0.39950213395675,-77.6604842108808,-0.419086814032071,-0.797647532580591
"2008Q4",496.95969768719,3.06163708363189,3.44214796192277,4.81221373519135,-160.142478377527,0.00150856256309299,0.00737792120833966,-1.07996589434779,-1.39081954941941,-0.397357780531458,-78.1394981690375,-0.469297028261932,-0.699497669448802
"2009Q1",533.913288683712,4.5283314731424,4.51071526745286,6.43449896925407,-203.344043767405,0.0105146839122506,0.0217730773220485,-0.927168330567531,-1.27624075514772,-0.572684329755818,-54.4511301844369,-0.938911340440098,-0.203567062615937
"2009Q2",529.255302839423,3.30634163734976,3.7230581631293,5.25062627202352,-167.35657046075,0.0123885436177017,0.003530644571545,-1.15464970867408,-1.33155183881249,-0.302143106213496,-88.3255187260192,-0.209995946582582,-0.50682601349804
"2009Q3",527.611956802396,3.5244289121865,3.8621646459592,5.51134564818507,-173.932364798979,0.0153530881364744,0.00788630217066205,-1.12440583646578,-1.35190882788359,-0.419933164391946,-80.2786061445391,-0.411052552622877,-0.56146514626039
"2009Q4",532.373268729719,3.43075977290642,3.76930045216078,5.45530867332728,-171.312844767441,0.0170543431651105,0.00477510269442995,-1.11936647436341,-1.36094010710546,-0.343130594281449,-85.9714227592702,-0.301335310663613,-0.43011985814403
"2010Q1",533.187657459931,3.54960398055167,3.87097118189005,5.58842369458871,-175.467361999437,0.0144578981595221,0.00802251718242745,-1.09167174266381,-1.38798930066124,-0.394276926176117,-82.0378212934004,-0.416277451175293,-0.398034792332334
"2010Q2",532.396249005122,3.46625357936279,3.8282805170013,5.50618186483042,-174.040954914437,0.0124423955019016,0.00826122612235417,-1.09718627313884,-1.41167856317888,-0.363601620824572,-83.1802176568103,-0.416232892997824,-0.348051254940766
"2010Q3",529.556907751724,3.39561110936574,3.77716134036752,5.45578429091284,-171.452797545697,0.0170092419998851,0.00452202330733944,-1.10892407265294,-1.38273736173627,-0.366315466997603,-84.3499381546802,-0.351183217413631,-0.406311312807589
"2010Q4",531.265141857261,3.47810877098869,3.82655852847172,5.54849762861436,-174.55417656809,0.0145887090945579,0.00806995422283217,-1.099104479151,-1.37914731714649,-0.371362603712853,-81.8179629959952,-0.43905169143725,-0.444347584687082
"2011Q1",529.305957029151,3.36708366397933,3.72325353061263,5.45830141095531,-171.090158854054,0.0170561029469652,0.00865892009742507,-1.12406686208912,-1.326814011457,-0.35527271716643,-84.3057859848443,-0.334542928332884,-0.539126216895171
"2011Q2",526.984768875058,3.4779230999147,3.8695420996037,5.6296431697989,-175.032930930954,0.0192395846800865,0.00807180088303601,-1.08928497709851,-1.34848462123376,-0.426657403635666,-78.7437593379029,-0.450912167089789,-0.597718535394632
"2011Q3",523.583012603839,3.34582672005694,3.77695787379874,5.53531531327444,-171.339166644226,0.0215187008776517,0.00865741882451063,-1.12785483564009,-1.23359157887249,-0.406720993845956,-81.113666411707,-0.319625045823665,-0.632662888139282
