"itaee_c","itaee_yhat.one","itaee_yhat.two","itaee_yfilt_ma","itaee_yfilt_ma.one","itaee_yfilt_ma.two"
"2006Q4",4.4138762411,6.8084977736048,6.8084977736048,6.74531110259464,6.74385760214937,6.75052537736312
"2007Q1",1.8620436674,1.40533756128883,1.40533756128883,1.16967278722236,1.16484272082032,1.18667394457891
"2007Q2",-0.0236230232,-1.23848552718042,-1.23848552718042,0.313210419568811,0.352216250285801,0.174368288793221
"2007Q3",2.8383257262,3.92870849825534,3.92870849825534,2.75932317768929,2.73186216283848,2.85718588163131
"2007Q4",2.5000793431,1.6629763122424,1.6629763122424,2.21816685160745,2.23380427448506,2.16247186264932
"2008Q1",6.8263894262,4.62582241899744,4.62582241899744,4.74501380855084,4.74659240619251,4.73937636847401
"2008Q2",6.6493525877,5.33305006010642,5.33305006010642,4.39691668924498,4.35367147173215,4.54019135822032
"2008Q3",2.3236540823,0.558284053982133,0.558284053982133,-0.323422943615125,-0.357426054546819,-0.210889718602753
"2008Q4",-1.8029640864,1.6488417445158,1.6488417445158,2.08782797856886,2.09586082787856,2.05914556676694
"2009Q1",-10.4462910511,-10.5669839362384,-10.5669839362384,-9.29894923164516,-9.2612748773866,-9.42965544762502
"2009Q2",-11.6242506741,-9.26602726836294,-9.26602726836294,-9.40878291468749,-9.41286407091871,-9.39400004886461
"2009Q3",-7.0317971252,-5.25004397283327,-5.25004397283327,-5.18180180835182,-5.18296409701063,-5.17764382443429
"2009Q4",4.4088197719,0.00867046847529303,0.00867046847529303,0.335879320302681,0.34257056934962,0.310316370047166
"2010Q1",4.5457876392,6.53192342806167,6.53192342806167,6.20723171462097,6.19802863766629,6.24035522070438
"2010Q2",7.3808514603,5.76203717798571,5.76203717798571,5.44332970393541,5.43857833233362,5.46005910288415
"2010Q3",5.4115268875,7.53306425021049,7.53306425021049,8.92631248211073,8.99372655428175,8.72036429888971
"2010Q4",2.2377238583,1.62854882793499,1.62854882793499,0.158086656666503,0.103643385512067,0.34017696251799
"2011Q1",5.9584430058,6.75027321531589,6.75027321531589,6.06040249710448,6.03896097869304,6.13697216838374
"2011Q2",3.7559635143,5.54771942099087,5.54771942099087,5.62717484878269,5.62767143956157,5.62540309724874
"2011Q3",6.7957606061,3.5674573467569,3.5674573467569,3.96899200087886,3.98033838840217,3.92631324866508
