"itaee_c","itaee_yfilt_ma","itaee_Qfilt_ma","itaee_yfilt_ma.one","itaee_Qfilt_ma.one","itaee_yfilt_ma.two","itaee_Qfilt_ma.two"
"2006Q4",6.4907907701,7.10743849920572,2.5544815072602,7.13987663232973,2.5600491922413,6.99276144664945,2.53470028373419
"2007Q1",3.3347096039,1.84840836335045,2.44443484326668,1.80978483567222,2.45095831045032,1.98148096763822,2.42182448061793
"2007Q2",2.7058874371,4.05777282641203,2.4561497925082,4.05149087462073,2.46161496107282,4.08028195279627,2.43646666161809
"2007Q3",6.0990286592,6.58362080450094,2.38974417337211,6.57298442539974,2.39516383430034,6.62157341367973,2.37030480642167
"2007Q4",-1.0375362002,-0.277884592898325,2.34014370311518,-0.297125883070456,2.34434542615652,-0.20771187883905,2.32475572864208
"2008Q1",0.6889833732,-3.49275041774332,2.29134255056804,-3.53205210654106,2.29941868577814,-3.364288423519,2.26474388927263
"2008Q2",1.3035263343,-2.78448405459278,2.40203000480113,-2.77918378101275,2.40493181677152,-2.80455155925241,2.39101147021065
"2008Q3",-2.4405176401,-2.15569757781394,2.48262092504091,-2.12240822771405,2.48708875010229,-2.27467917202705,2.46658603335868
"2008Q4",1.5532953077,1.35887563259898,2.52921442280172,1.34969133056389,2.53356539209135,1.39103341536969,2.51392065836828
"2009Q1",-10.1081655826,-4.86290198249047,2.38295887609116,-4.7179363526772,2.39541806147119,-5.25084430052857,2.34929187646264
"2009Q2",-7.2167504482,-3.57295770975179,2.60191696600684,-3.56449476459212,2.60900115585729,-3.60321795288363,2.57642728451954
"2009Q3",-0.6247146351,-0.434173484155218,2.63472768105931,-0.454638802971377,2.64140598199938,-0.360670628734256,2.61060115734364
"2009Q4",-1.7139466675,-3.7120085995775,2.65026654327592,-3.71756026035984,2.6570670893772,-3.69244591440556,2.62616273854563
"2010Q1",7.315809445,7.66519700855049,2.64335047269089,7.64724767701031,2.64973127092259,7.72955943536057,2.62034256161518
"2010Q2",7.0272427998,6.04104405216366,2.57446055086463,6.06095701010157,2.57947698133598,5.96805237644107,2.5559884568625
"2010Q3",1.631504142,4.1280934003865,2.57083013303736,4.12587515639966,2.57675701458509,4.13605932030709,2.54943256897593
"2010Q4",3.022786466,3.95003162913593,2.56036132218129,3.96172577497691,2.56586637934268,3.90898399613312,2.54094361022054
"2011Q1",6.581925202,6.7058895219362,2.53145444055727,6.73702222495255,2.53644482343033,6.59455063183341,2.51352641854992
"2011Q2",4.1734378084,4.32266111434688,2.46559002535269,4.29111291117108,2.46993306334613,4.43823470736286,2.44961398111181
"2011Q3",10.5056220671,6.9503984657085,2.48104753778598,6.94927384842117,2.48597265307842,6.95443365080197,2.46329491647302
