"itaee_c","itaee_yfilt_ma","itaee_Qfilt_ma","itaee_yfilt_ma.one","itaee_Qfilt_ma.one","itaee_yfilt_ma.two","itaee_Qfilt_ma.two"
"2006Q4",1.7347214385,3.9214565547256,1.4293650803308,3.92928563185568,1.43306762133464,3.89424892616664,1.41642274156227
"2007Q1",2.3358853996,1.21752110021043,1.52687286267854,1.22740738200909,1.52865859826673,1.17971085989461,1.52002393434926
"2007Q2",4.6311312956,4.26965941127897,1.55534131614178,4.25341780565172,1.55825697380557,4.3265111487545,1.54509208032411
"2007Q3",3.6292008186,1.94575676154079,1.37310827904437,1.93228787803835,1.37754401378962,1.99207026940582,1.35774517586305
"2007Q4",1.2087016056,0.77372472117609,1.41854004777323,0.784695396600287,1.42068087985424,0.734281943193538,1.41081629663774
"2008Q1",-2.1388224244,-2.66387672460606,1.41462406316427,-2.68944815150485,1.41666208581168,-2.5753211079222,1.40754344570399
"2008Q2",-2.6413459735,-3.44561179074207,1.46385116485152,-3.43255084037445,1.46646889525975,-3.49407447083431,1.45409688820343
"2008Q3",-3.6734174206,-3.76113420241425,1.39458783161828,-3.7606842240404,1.39805150164648,-3.76272284797638,1.3822899596581
"2008Q4",-4.9125884108,-4.16187780594248,1.36454740607566,-4.15162351833096,1.36844734708088,-4.19773808946487,1.35082038190993
"2009Q1",-5.1027908615,-3.82736725198962,1.37393388190579,-3.82440451884809,1.37790894599776,-3.83789037758224,1.35972119256387
"2009Q2",-2.9331705625,-1.05535521980584,1.34502909288084,-1.05835462956884,1.34690950921127,-1.04451609192414,1.3382117041979
"2009Q3",1.1442408001,1.53372035614769,1.38415609504735,1.51918554957367,1.38697125352876,1.58703548980085,1.3737804211464
"2009Q4",5.8855200888,4.04980554044986,1.36841863437287,4.04412900234229,1.37239894619814,4.06988929770691,1.35424226305521
"2010Q1",5.9488079239,6.10367245762432,1.40561525795303,6.10852766118669,1.40909307366098,6.08649276763123,1.39323962381829
"2010Q2",10.0515464225,9.19080089909444,1.39455288075759,9.19310082901291,1.39728314348618,9.18263561188869,1.38481633370388
"2010Q3",1.6371746925,3.8857653774469,1.36813379070263,3.97496021331193,1.37129064091439,3.64080232672352,1.35942616271978
"2010Q4",4.169432954,2.52633829673777,1.4899783660625,2.47954800095958,1.49394272466718,2.67280327621972,1.47750020232175
"2011Q1",5.1767514826,6.13043925543135,1.49404570704371,6.11930915039446,1.49629624071313,6.17217614207025,1.48557604623141
"2011Q2",3.6945982172,3.98143844782851,1.48613162206174,3.98444276285801,1.49055318913244,3.97085977004205,1.47045674571285
"2011Q3",3.9731923651,3.40230970203372,1.45978630535039,3.40541906602656,1.46352346891778,3.39131770993721,1.44649756684251
