"itaee_c","itaee_yfilt_ma","itaee_Qfilt_ma","itaee_yfilt_ma.one","itaee_Qfilt_ma.one","itaee_yfilt_ma.two","itaee_Qfilt_ma.two"
"2006Q4",4.6281625588,6.16118651719486,2.47841536022737,6.1842322983768,2.47864219181295,6.08215146171147,2.47763728801221
"2007Q1",3.2347200672,1.62270258936787,2.47243204346006,1.63038846070953,2.47367148136992,1.59549333366351,2.46803922605619
"2007Q2",4.2250256887,7.84227808172726,2.42976657657735,7.83038334817176,2.43041945887615,7.88593800403093,2.42736865026727
"2007Q3",2.9126496991,5.56731488044651,2.47986425006311,5.57026033467183,2.48010488813926,5.55706144516227,2.47902638147704
"2007Q4",4.450206687,3.22668001710121,2.50507670212955,3.22329372526022,2.50458789840081,3.23846177239362,2.50677662971546
"2008Q1",2.9595341689,1.06863285049996,2.47918601928045,1.05601808833371,2.47938039211601,1.11199029455532,2.47851783580812
"2008Q2",6.8845283835,4.19140886095561,2.49816342040371,4.2009729415563,2.49853270602374,4.15720025979396,2.49684212036073
"2008Q3",5.9746574978,2.26444574759865,2.45902209602392,2.24535702369564,2.45782869906683,2.32784867323858,2.4629817971279
"2008Q4",-1.7456165414,-3.05953317006208,2.49599542087311,-3.05805185253055,2.49735253963122,-3.06474129043804,2.49121809823171
"2009Q1",-8.1398115933,-5.01567643440839,2.52106658692716,-5.01724686879434,2.52224919781591,-5.01014520826423,2.51689688855616
"2009Q2",-7.7524765286,-5.6065117540388,2.5098560642223,-5.59981117426563,2.51045486883905,-5.62975568440783,2.50777773675377
"2009Q3",-5.6689135442,-1.92596981697879,2.50753086086958,-1.92098406478989,2.50868852996104,-1.94327306332429,2.50350897253815
"2009Q4",-1.6191759374,-1.43232972760872,2.52960561428907,-1.43483557270137,2.52961624836625,-1.42355737674351,2.52956838663327
"2010Q1",4.0289115242,4.15108693507111,2.56286189488353,4.14913446323634,2.56460608022366,4.15794331423389,2.55672751728968
"2010Q2",3.4578686598,2.07016388841285,2.50854013140235,2.07056846066379,2.51005932484866,2.06874209345769,2.5031938910931
"2010Q3",2.2214544429,3.88765240726694,2.45455771471169,3.88892361858424,2.45566245917501,3.88320751819725,2.45069097493719
"2010Q4",2.5494625121,3.36019933428527,2.46162427316656,3.34207629431084,2.46206735874428,3.42459395846646,2.46004925988038
"2011Q1",2.3406490094,2.81167583714381,2.41655986222485,2.82050814174922,2.41745217172607,2.78083162777955,2.41344114767128
"2011Q2",2.5456048613,0.360738538129967,2.3663944503234,0.358431775651178,2.36738699227174,0.368799756092947,2.3629226365195
"2011Q3",5.5287608497,1.02704273610508,2.37485030230287,1.03322940153578,2.37569531549993,1.00462172556311,2.37178537881486
