"itaee_c","itaee_yhat.one","itaee_yhat.two","itaee_yfilt_ma","itaee_yfilt_ma.one","itaee_yfilt_ma.two"
"2006Q4",8.0025412191,10.5379664477946,10.5379664477946,11.3658083700655,11.3867482673857,11.2914527449502
"2007Q1",7.9485211661,6.01657074471493,6.01657074471493,5.99806354529016,5.99954107727984,5.99271239540549
"2007Q2",5.3638397675,4.38719163757287,4.38719163757287,4.838657950772,4.84899311044303,4.80162211201461
"2007Q3",6.0742561525,7.71576858732029,7.71576858732029,7.6634583637651,7.66287748659061,7.66556649866133
"2007Q4",6.0738492302,7.16796480377791,7.16796480377791,6.84850393399821,6.84496693302394,6.86121289343298
"2008Q1",0.978654302,-1.25850858190018,-1.25850858190018,-0.473145250878448,-0.460146900929884,-0.520746999051985
"2008Q2",3.7544432905,4.81863475503566,4.81863475503566,3.3036511120511,3.2553451823297,3.47124858736123
"2008Q3",2.5697511053,-0.870442881544614,-0.870442881544614,-1.23392076140989,-1.23699351403992,-1.22261351288603
"2008Q4",-1.9576658469,-5.10531465814094,-5.10531465814094,-5.04430894762241,-5.04257509894125,-5.05079023908008
"2009Q1",-11.2468394606,-10.333759249138,-10.333759249138,-8.73890184330205,-8.67202567896359,-8.95531698959135
"2009Q2",-13.7708160454,-10.9945682611606,-10.9945682611606,-9.09614594378629,-9.03627246158497,-9.29807707863782
"2009Q3",-8.0409565167,-4.65933391278929,-4.65933391278929,-5.31852008288264,-5.32676919380493,-5.2868697105282
"2009Q4",-3.2771800731,-3.34120693564362,-3.34120693564362,-4.23145544939194,-4.25110434057911,-4.16145373712528
"2010Q1",7.5199463134,8.39464514194723,8.39464514194723,6.24598871457264,6.19158512951374,6.44009609445905
"2010Q2",10.2565358012,7.86263521924669,7.86263521924669,8.79160565518358,8.80765560275325,8.731244123048
"2010Q3",7.2112451057,6.98618744978844,6.98618744978844,9.08110760323762,9.14755755091407,8.85174200363672
"2010Q4",9.5202599799,9.10239485391716,9.10239485391716,9.21894669608461,9.22223334890979,9.20721855593487
"2011Q1",7.6406243019,10.0219585708096,10.0219585708096,8.78584334355957,8.76236242799935,8.87306471670845
"2011Q2",6.0569867748,5.58709623998881,5.58709623998881,5.39571994936019,5.3939609244151,5.40190874476828
"2011Q3",6.6669030545,5.3090196604106,5.3090196604106,4.70892231842708,4.70056863839408,4.73855443815187
