"itaee_c","itaee_yhat.one","itaee_yhat.two","itaee_yfilt_ma","itaee_yfilt_ma.one","itaee_yfilt_ma.two"
"2006Q4",6.3380198425,5.96414229918188,5.96414229918188,7.52459244608409,7.54883433421198,7.43461405052846
"2007Q1",3.607333238,4.72999707768747,4.72999707768747,6.88786001822903,6.9423950909817,6.69441893759186
"2007Q2",5.2174805866,5.55424200643147,5.55424200643147,3.06379597960886,3.01997099743869,3.22520125109659
"2007Q3",5.537932013,4.99832244903283,4.99832244903283,4.21690465992648,4.21202188660434,4.23549407057781
"2007Q4",2.7761059502,3.33292629037271,3.33292629037271,2.89380331969473,2.88844302305674,2.91415266360023
"2008Q1",5.0231305308,4.822758397438,4.822758397438,1.22636650112105,1.03687206611172,1.82211302810128
"2008Q2",1.4627548481,1.46356000003034,1.46356000003034,1.96491631294927,1.97096911255378,1.94212334276444
"2008Q3",1.0336966798,-0.15649649893191,-0.15649649893191,-0.07209617377759,-0.0725843167650221,-0.070204414469254
"2008Q4",-3.9372077763,-3.69672920223387,-3.69672920223387,-4.28632800038156,-4.29351870631577,-4.25893449814636
"2009Q1",-9.2663322899,-10.6459601495601,-10.6459601495601,-8.55127022629616,-8.54192462244968,-8.58796027030435
"2009Q2",-8.2759963427,-6.49855021780433,-6.49855021780433,-5.30495660462939,-5.30097270707042,-5.3206106977383
"2009Q3",-5.3298129278,-5.29706505088406,-5.29706505088406,-2.39463823086317,-2.31305477745959,-2.68046661396339
"2009Q4",3.6648729791,3.42031769430743,3.42031769430743,2.9206418427153,2.9199721496469,2.92320294362888
"2010Q1",14.7879005745,14.8321637477852,14.8321637477852,11.6030956196388,11.4902045681213,11.9889998390615
"2010Q2",14.0868007279,12.9135533643396,12.9135533643396,16.2723877857596,16.2870797354112,16.2146976638218
"2010Q3",10.6963613771,11.8672943126997,11.8672943126997,11.4128403770956,11.4097654771086,11.4250166280241
"2010Q4",13.3357760615,13.1569099751185,13.1569099751185,12.8795407657661,12.8786687802553,12.8827648407818
"2011Q1",14.0684837391,14.4815567184357,14.4815567184357,16.9034020960382,16.9633044564775,16.6905900203858
"2011Q2",15.4159216733,14.474156340405,14.474156340405,11.9675262276956,11.9385787946704,12.0755743767687
"2011Q3",10.9404145839,11.4665365133175,11.4665365133175,9.48228856545793,9.4529890093594,9.59319565461447
