"itaee_c","itaee_yfilt_ma","itaee_Qfilt_ma","itaee_yfilt_ma.one","itaee_Qfilt_ma.one","itaee_yfilt_ma.two","itaee_Qfilt_ma.two"
"2006Q4",5.2039220499,5.50125851601745,2.28106765743503,5.50094858040703,2.29326835444486,5.50237259324432,2.23666220852788
"2007Q1",3.06045146,2.21106437384908,2.09633573219016,2.21514456067411,2.10562130322604,2.19612130613275,2.06197176160021
"2007Q2",2.7537429379,3.19429301154511,2.11512315196157,3.19307772363315,2.12602255875062,3.19870583287686,2.07506511299064
"2007Q3",6.0089000707,5.74137756911295,2.05218906180326,5.71552527826406,2.05989375117994,5.83680961733659,2.02349369195063
"2007Q4",5.017888175,4.7466607440235,1.98603545980506,4.72826394575421,1.99731832713706,4.81218742729321,1.94531595992004
"2008Q1",2.6150975536,1.29884282106914,2.04211303153317,1.2889583588925,2.05568683554226,1.33419342912523,1.99281146140662
"2008Q2",2.7815313471,0.0289396486718279,2.14052744394083,0.0305839925772337,2.14278280550127,0.0224738240465775,2.13163586007225
"2008Q3",2.6713261508,1.12704974447744,1.99101969305937,1.11301219505964,2.00163967148817,1.1767420293601,1.95296145023908
"2008Q4",-1.0787054954,-0.852135961812958,1.96965703436148,-0.857728247557726,1.97919727327268,-0.83184876979004,1.93465295536334
"2009Q1",-6.4429852704,-2.95971387071548,1.76403229643358,-2.93863755686043,1.77270071186617,-3.03331083902964,1.73342287624546
"2009Q2",-8.1597725429,-4.8820515774784,1.96416459722098,-4.83690690495655,1.97945917296869,-5.03500329329626,1.91143655082771
"2009Q3",-6.0593143628,-4.01922771349847,2.08313682639129,-3.93414711726932,2.100250544334,-4.304055887624,2.02479205318543
"2009Q4",-0.0613155666,-0.863202803760684,2.38777276077577,-0.861987596421735,2.40729947634505,-0.867432146887161,2.31853118870226
"2010Q1",7.4516720444,6.70970361138544,2.24446057277116,6.71107541639388,2.25876918011326,6.70477361246248,2.19226747157803
"2010Q2",10.9251243251,11.6411838435681,2.14830267014771,11.6661897207607,2.1597670386723,11.5508093777504,2.10634875217996
"2010Q3",10.1219831787,12.0019000961465,2.1278932290629,12.0040837289951,2.13680331179321,11.993823499177,2.09460820636977
"2010Q4",6.8162539195,7.8406525038417,2.10598076823642,7.88275543777819,2.1166499546413,7.69045845961273,2.06747203339006
"2011Q1",4.9067365893,4.7192925028147,2.03083767141062,4.69733692091609,2.04507501018827,4.7955096960661,1.98061965973754
"2011Q2",4.2685274978,3.43948766986566,1.94369334813597,3.40498372737451,1.9487678424463,3.56958005146252,1.92444033401604
"2011Q3",3.9853527934,1.5028482613849,2.21149147458413,1.50275089643377,2.2182392364282,1.50321616525908,2.18580627710644
