"itaee_c","itaee_yhat.one","itaee_yhat.two","itaee_yfilt_ma","itaee_yfilt_ma.one","itaee_yfilt_ma.two"
"2006Q4",7.5628687212,8.11757461227455,8.11757461227455,8.28429177546422,8.28940697553976,8.2665523690298
"2007Q1",6.875065408,7.13621125412041,7.13621125412041,7.33241704928133,7.3396986579313,7.30661800518526
"2007Q2",6.173133712,6.74536550328037,6.74536550328037,7.00994606210706,7.01911066994299,6.97836937399614
"2007Q3",10.5580845062,9.35511390886565,9.35511390886565,8.51939675300368,8.47179683758963,8.66491003200485
"2007Q4",6.5071789635,5.40982781634411,5.40982781634411,5.46483277582871,5.46721655028097,5.45607621621637
"2008Q1",4.9055770357,5.99076596606202,5.99076596606202,5.67719415702649,5.66968516004535,5.70530241345495
"2008Q2",6.7384477352,4.95469984427828,4.95469984427828,4.81885158965256,4.81994570418816,4.81474655494709
"2008Q3",0.3067257677,1.75267260382875,1.75267260382875,2.85298593976969,2.91439898503126,2.67371308092925
"2008Q4",0.8869592717,1.23963542998131,1.23963542998131,1.09228000127697,1.08214468770458,1.12886174580355
"2009Q1",2.0080661819,3.081264195529,3.081264195529,2.48987141302747,2.4815150920514,2.52047760370215
"2009Q2",-0.224550437,-1.03409122505835,-1.03409122505835,-0.555757384711474,-0.543790002985542,-0.599671268212684
"2009Q3",4.6049218226,4.42745886613941,4.42745886613941,4.12017267246543,4.09791229950737,4.19442254845202
"2009Q4",0.3287851682,0.0390386671632243,0.0390386671632243,-0.00501962803032406,-0.000660359676558426,-0.0206712823383659
"2010Q1",2.8496695139,1.80308125100884,1.80308125100884,1.85048469372492,1.85639634946155,1.82861248944195
"2010Q2",1.5724411038,2.749941350139,2.749941350139,2.48743322252875,2.47766345215978,2.52478498391914
"2010Q3",-0.5793465705,-0.4544008934033,-0.4544008934033,0.211024900063997,0.234768862602279,0.129738383064008
"2010Q4",0.5717806587,1.05149625830707,1.05149625830707,0.816152971028595,0.805994428123197,0.852459758870475
"2011Q1",3.0432836015,1.67033907505949,1.67033907505949,1.84030845508115,1.84651900765128,1.8167313746491
"2011Q2",4.1838265482,5.02738319021716,5.02738319021716,4.31797068322018,4.29533500532841,4.4016864211816
"2011Q3",4.2004707292,4.01001176969769,4.01001176969769,4.18014080530458,4.19053632382844,4.14367820353548
