"itaee_c","itaee_yhat.one","itaee_yhat.two","itaee_yfilt_ma","itaee_yfilt_ma.one","itaee_yfilt_ma.two"
"2006Q4",3.5071519444,3.66264244211104,3.66264244211104,3.93528997115808,3.94311919807564,3.90790494545486
"2007Q1",-0.3604745958,3.1501523494286,3.1501523494286,3.88247932149916,3.91957143142938,3.76405190207761
"2007Q2",4.2901446222,7.57381540542401,7.57381540542401,7.1638828362159,7.15472724148162,7.19700121336113
"2007Q3",6.008062694,6.82800589046691,6.82800589046691,6.53627661034288,6.53045209567044,6.55688657797063
"2007Q4",5.6831701513,2.2661779007231,2.2661779007231,2.56668021205682,2.57429724690711,2.53905804742586
"2008Q1",5.5832364281,3.55539015015797,3.55539015015797,2.72189617250858,2.6999022675111,2.79689482512452
"2008Q2",3.4005986293,0.562275829183343,0.562275829183343,-0.0433349803170466,-0.059517377741776,0.0124253874648408
"2008Q3",2.5893759432,-0.591683350116228,-0.591683350116228,0.0741004345081901,0.0860468651340309,0.0305242315109514
"2008Q4",-2.1031215913,0.80148866292403,0.80148866292403,0.123882505459272,0.106205188816175,0.188640281072438
"2009Q1",-11.2538790155,-10.8577722566437,-10.8577722566437,-10.5350128081932,-10.5269830150177,-10.5632000196821
"2009Q2",-13.5039929522,-12.2738966318922,-12.2738966318922,-12.0266715629836,-12.0251050803951,-12.032188294518
"2009Q3",-10.0936098885,-6.94591496062925,-6.94591496062925,-6.60294437255255,-6.59728066755701,-6.62287924278609
"2009Q4",-2.2915552303,-2.53671067715615,-2.53671067715615,-3.29552255283733,-3.312341903311,-3.23680849552752
"2010Q1",7.6381488659,5.63470596647052,5.63470596647052,6.03096230884489,6.0423193183041,5.99020717711918
"2010Q2",13.0107283057,12.3312844946727,12.3312844946727,12.4036923111494,12.4039110529745,12.4029224157951
"2010Q3",10.6377479165,13.645843307559,13.645843307559,13.1699066316305,13.1563342195457,13.2195772537966
"2010Q4",7.2714505416,7.87349748658186,7.87349748658186,8.48979346656801,8.50624075714781,8.43307379297356
"2011Q1",7.669729259,7.79428473136254,7.79428473136254,6.60789663791537,6.57001097810887,6.7385965190147
"2011Q2",4.4917274848,3.4957269917759,3.4957269917759,4.01876732855737,4.03727716350332,3.95298079495202
"2011Q3",7.1486909558,3.35401673318285,3.35401673318285,3.14322252157029,3.1485159694123,3.12415093226119
