"itaee_c","itaee_yhat.one","itaee_yhat.two","itaee_yfilt_ma","itaee_yfilt_ma.one","itaee_yfilt_ma.two"
"2006Q4",4.6281625588,5.46852793610904,5.46852793610904,6.16118651719486,6.1842322983768,6.08215146171147
"2007Q1",3.2347200672,1.34274241631681,1.34274241631681,1.62270258936787,1.63038846070953,1.59549333366351
"2007Q2",4.2250256887,8.51304200534833,8.51304200534833,7.84227808172726,7.83038334817176,7.88593800403093
"2007Q3",2.9126496991,5.47622101378396,5.47622101378396,5.56731488044651,5.57026033467183,5.55706144516227
"2007Q4",4.450206687,3.49012352427377,3.49012352427377,3.22668001710121,3.22329372526022,3.23846177239362
"2008Q1",2.9595341689,1.43030330472461,1.43030330472461,1.06863285049996,1.05601808833371,1.11199029455532
"2008Q2",6.8845283835,3.96779819508537,3.96779819508537,4.19140886095561,4.2009729415563,4.15720025979396
"2008Q3",5.9746574978,2.92445408243095,2.92445408243095,2.26444574759865,2.24535702369564,2.32784867323858
"2008Q4",-1.7456165414,-3.24705352721101,-3.24705352721101,-3.05953317006208,-3.05805185253055,-3.06474129043804
"2009Q1",-8.1398115933,-5.09795661582853,-5.09795661582853,-5.01567643440839,-5.01724686879434,-5.01014520826423
"2009Q2",-7.7524765286,-5.98045417249381,-5.98045417249381,-5.6065117540388,-5.59981117426563,-5.62975568440783
"2009Q3",-5.6689135442,-2.38281770763791,-2.38281770763791,-1.92596981697879,-1.92098406478989,-1.94327306332429
"2009Q4",-1.6191759374,-1.31600973646205,-1.31600973646205,-1.43232972760872,-1.43483557270137,-1.42355737674351
"2010Q1",4.0289115242,4.19402586383215,4.19402586383215,4.15108693507111,4.14913446323634,4.15794331423389
"2010Q2",3.4578686598,2.09765743109498,2.09765743109498,2.07016388841285,2.07056846066379,2.06874209345769
"2010Q3",2.2214544429,3.77749240882805,3.77749240882805,3.88765240726694,3.88892361858424,3.88320751819725
"2010Q4",2.5494625121,3.86745107696738,3.86745107696738,3.36019933428527,3.34207629431084,3.42459395846646
"2011Q1",2.3406490094,2.55488820461187,2.55488820461187,2.81167583714381,2.82050814174922,2.78083162777955
"2011Q2",2.5456048613,0.762507603018938,0.762507603018938,0.360738538129967,0.358431775651178,0.368799756092947
"2011Q3",5.5287608497,1.17325914449256,1.17325914449256,1.02704273610508,1.03322940153578,1.00462172556311
