"itaee_c","itaee_yhat.one","itaee_yhat.two","itaee_yfilt_ma","itaee_yfilt_ma.one","itaee_yfilt_ma.two"
"2006Q4",6.4907907701,5.87367695035171,5.87367695035171,7.10743849920572,7.13987663232973,6.99276144664945
"2007Q1",3.3347096039,3.04017166100329,3.04017166100329,1.84840836335045,1.80978483567222,1.98148096763822
"2007Q2",2.7058874371,4.31578175482005,4.31578175482005,4.05777282641203,4.05149087462073,4.08028195279627
"2007Q3",6.0990286592,7.05612920891277,7.05612920891277,6.58362080450094,6.57298442539974,6.62157341367973
"2007Q4",-1.0375362002,0.628508626897289,0.628508626897289,-0.277884592898325,-0.297125883070456,-0.20771187883905
"2008Q1",0.6889833732,-2.61444244057403,-2.61444244057403,-3.49275041774332,-3.53205210654106,-3.364288423519
"2008Q2",1.3035263343,-3.25725526023329,-3.25725526023329,-2.78448405459278,-2.77918378101275,-2.80455155925241
"2008Q3",-2.4405176401,-3.57834607416912,-3.57834607416912,-2.15569757781394,-2.12240822771405,-2.27467917202705
"2008Q4",1.5532953077,1.67962264165556,1.67962264165556,1.35887563259898,1.34969133056389,1.39103341536969
"2009Q1",-10.1081655826,-6.65252318653674,-6.65252318653674,-4.86290198249047,-4.7179363526772,-5.25084430052857
"2009Q2",-7.2167504482,-4.09203874168458,-4.09203874168458,-3.57295770975179,-3.56449476459212,-3.60321795288363
"2009Q3",-0.6247146351,0.321535446356445,0.321535446356445,-0.434173484155218,-0.454638802971377,-0.360670628734256
"2009Q4",-1.7139466675,-3.26183553655789,-3.26183553655789,-3.7120085995775,-3.71756026035984,-3.69244591440556
"2010Q1",7.315809445,8.46175312278865,8.46175312278865,7.66519700855049,7.64724767701031,7.72955943536057
"2010Q2",7.0272427998,5.03270488626928,5.03270488626928,6.04104405216366,6.06095701010157,5.96805237644107
"2010Q3",1.631504142,3.90022348212378,3.90022348212378,4.1280934003865,4.12587515639966,4.13605932030709
"2010Q4",3.022786466,3.39541699394095,3.39541699394095,3.95003162913593,3.96172577497691,3.90898399613312
"2011Q1",6.581925202,5.57830288499158,5.57830288499158,6.7058895219362,6.73702222495255,6.59455063183341
"2011Q2",4.1734378084,5.99415129200823,5.99415129200823,4.32266111434688,4.29111291117108,4.43823470736286
"2011Q3",10.5056220671,7.47138053016929,7.47138053016929,6.9503984657085,6.94927384842117,6.95443365080197
