"itaee_c","itaee_yhat.one","itaee_yhat.two","itaee_yfilt_ma","itaee_yfilt_ma.one","itaee_yfilt_ma.two"
"2006Q4",4.9473698246,2.77263024647778,2.77263024647778,4.70604779454582,4.74187698033821,4.57488434824502
"2007Q1",2.9216558794,0.841261666514433,0.841261666514433,0.23840493122739,0.22133667311973,0.297919346359859
"2007Q2",-1.0085330278,-2.62292704256072,-2.62292704256072,-1.41613167722751,-1.39229923873435,-1.50216829896865
"2007Q3",-4.469844467,-0.181564990388968,-0.181564990388968,-0.930217589200375,-0.940008630576904,-0.893193811961288
"2007Q4",-3.9699203764,0.168740391654788,0.168740391654788,0.448839537922086,0.454379108593737,0.429110228198277
"2008Q1",-0.0508070459,-1.88442113929781,-1.88442113929781,-2.84687463217626,-2.87555435429711,-2.74888040919823
"2008Q2",5.153979463,1.67888933791201,1.67888933791201,0.56070554108513,0.514187003680956,0.712510951378938
"2008Q3",5.0788586548,5.7953908377792,5.7953908377792,5.19544585517145,5.17965110966159,5.25147198485848
"2008Q4",6.7894101054,6.38645359175885,6.38645359175885,6.50204637546447,6.5082130032831,6.4801943602693
"2009Q1",-1.7482626275,-1.17292329616998,-1.17292329616998,-0.0706181514639978,-0.0435973384995329,-0.164446106516286
"2009Q2",-8.2279451651,-4.98142811111686,-4.98142811111686,-4.76493739131642,-4.762478003366,-4.77379360167179
"2009Q3",-3.0251176588,-2.7254183841715,-2.7254183841715,-2.80878758337665,-2.80819205688852,-2.81089368658497
"2009Q4",-0.279744937,-2.0093754501991,-2.0093754501991,-2.48413675234864,-2.49097463884946,-2.46001160937737
"2010Q1",-0.1696455439,2.05109862233625,2.05109862233625,3.89010688034117,3.97597033281728,3.62045522110878
"2010Q2",4.0959562785,5.26375952169816,5.26375952169816,6.1418734895108,6.16523338629983,6.06041156722354
"2010Q3",9.5401368564,7.50677367906799,7.50677367906799,6.75841171408238,6.74385689771109,6.80957884588004
"2010Q4",7.5997790401,7.76844487708679,7.76844487708679,5.91064822455274,5.84230752709207,6.1426582084899
"2011Q1",5.92452835,7.04245315885426,7.04245315885426,5.71105079701006,5.67864962212507,5.82768082812313
"2011Q2",6.1249848369,6.80014867989947,6.80014867989947,6.12905656875004,6.11113282749754,6.19304803925043
"2011Q3",0.39704789,-2.87409986692009,-2.87409986692009,-0.893173431085214,-0.871077352180765,-0.977805869349065
