"cte","Q2","Q3","Q4","itaee_log","itaee_c1","itaee_c2","inpc_general_c1","desocup","ied_mxp_log","usindpro_log","pibp12mes_e","gtopgj_pc"
"2006Q4",599.866311910586,10.689160783571,8.33910755584339,6.19637366768781,-277.324687472155,0.132594993745322,0.0240786750814976,-0.944507743349436,1.61353148171361,-0.363363099010842,4.50471356370735,0.0600652596299256,-5.94114711973048
"2007Q1",601.681671632497,10.5154191742942,8.21636622026043,6.02082013241269,-273.812899527931,0.141453519670979,0.0293914112934932,-0.871723520250158,1.59871065665223,-0.39789000550875,2.36506876300738,0.0649099912297195,-6.70104770635773
"2007Q2",600.39370590073,10.2844225012986,8.02859529094764,5.81424678967878,-268.976521230356,0.118888430266964,0.0214300267813065,-0.881955355095297,1.63046316687982,-0.372797070956272,6.21971199042391,0.0468711513567308,-9.19249316059935
"2007Q3",599.157266881509,10.3176740839719,8.04588625162959,5.86278318551819,-269.819143916817,0.124600581501721,0.0221643226487822,-0.873173605977535,1.62981093635585,-0.37452215159201,5.65245550854131,0.0524372496061844,-8.57715162424669
"2007Q4",599.767228057688,10.4766363171257,8.17780682143602,5.99045869694524,-274.162696344185,0.129212012303591,0.0174300461217005,-0.918779636527384,1.62033133719547,-0.368086284104034,5.57942538405923,0.0505906815937004,-7.24773120809215
"2008Q1",600.525175222937,9.296555844577,7.2602588701201,4.95731018029433,-247.069862746866,0.0795859205415656,0.0412162319149351,-0.905251765717611,1.52458060661257,-0.375084737405223,-2.24079188503649,0.0363697651391994,-13.4339516444014
"2008Q2",594.738650815402,10.1561338728481,7.82834909055932,5.61841166444731,-266.589209338471,0.102945317701006,0.0106417057115106,-1.02964438272616,1.54589814449918,-0.326557401789063,5.27637632296059,0.0186898679664988,-8.61852556956911
"2008Q3",595.112330276212,9.99810287265639,7.71385384910896,5.45438058418866,-261.958404663486,0.111151416067887,0.0218242261060608,-0.922807015666999,1.53790668215732,-0.379030323860366,2.68223403256756,0.0225055068634215,-9.40067563507545
"2008Q4",595.064083452812,9.9316409441609,7.66762945172671,5.39324656551219,-260.079411682365,0.111627007799727,0.025978484533383,-0.893674577483669,1.53307457095906,-0.395241157612078,1.8261363783788,0.0225527369008726,-9.73670167128414
"2009Q1",600.728165224544,9.62067805184124,7.50700001352215,5.09804625087641,-245.628135257029,0.134180441342533,0.0898082972605716,-0.441269020659899,1.50858942176076,-0.495585099773406,-7.55042424383156,-0.0173470288232519,-12.5948556254783
"2009Q2",613.636480314266,10.2772802854874,8.10147296904347,5.77286327472581,-267.815442347393,0.130119440493272,0.0232546578439762,-0.930485883340693,1.48365097559327,-0.416594608376813,-3.57366721219858,0.00872401077116847,-8.47217811890943
"2009Q3",613.496232743236,10.3209138281706,8.1219809705629,5.83186349590841,-269.117801306033,0.126631845473566,0.022139096875449,-0.966988959664684,1.48563131989537,-0.395115115177926,-3.1483882492122,0.0106557994525207,-8.15556307961054
"2009Q4",606.768442584166,10.6436016338673,8.39472846087754,6.2996281673915,-277.600503957358,0.148955788099929,0.0262925797428832,-0.958951594913463,1.47719556228829,-0.358503374567289,-4.37645315226308,0.0267497477201402,-4.12187773190041
"2010Q1",609.149310489761,10.3236512748673,8.15027788766402,5.96160567502461,-268.941616368323,0.134321657309453,0.0223083874981178,-0.953900358121057,1.46687582543328,-0.389508385081509,-5.08082729500686,0.0249859437325184,-6.97387386089709
"2010Q2",611.598836710469,10.3459534142658,8.14157690000609,5.93623547672835,-268.776561499037,0.130327341520761,0.0173334273759526,-0.963320399987541,1.4688260861726,-0.390239333255535,-4.77925078406067,0.0274770851576629,-7.48359610901972
"2010Q3",603.494804589116,10.9315434307625,8.46844925949588,6.51562899609434,-283.947940359489,0.138692123366685,0.0217005862690673,-1.00094382462614,1.53649976714078,-0.309506662540168,2.31331966176975,0.0209215311208276,-3.66922415464076
"2010Q4",605.913949441234,10.5666698167592,8.19643186576073,6.0723251040549,-273.901530066415,0.139513417135772,0.0264556216520168,-0.869124574766757,1.53096362140077,-0.396142721851771,0.528132335094196,0.0314903780349094,-6.71189771257001
"2011Q1",605.87719753027,10.6296653957372,8.23905475490623,6.14216342581371,-275.664866414708,0.133944488504415,0.0221255216055226,-0.918861930578078,1.53334190617122,-0.369449927222299,1.67512868085586,0.0293547824939728,-6.47428743701814
"2011Q2",606.040272480245,10.7106044682162,8.30476409607235,6.21482879477783,-278.004776025046,0.1353270373163,0.016801271035709,-0.942844767788112,1.53661457667219,-0.363609186405016,2.64770009280194,0.0288822206259819,-6.04377428018517
"2011Q3",602.814023288985,10.5268837931933,8.18183527753742,6.06362701381179,-273.407465241873,0.105762994875894,0.0212380343482281,-1.01447101158243,1.616799960841,-0.314198924827657,6.279661630451,0.0475516877101857,-8.12029088929008
