"itaee_c","itaee_yhat.one","itaee_yhat.two","itaee_yfilt_ma","itaee_yfilt_ma.one","itaee_yfilt_ma.two"
"2006Q4",3.555095724,3.15054154180133,3.15054154180133,2.65399028110821,2.63988181183725,2.70340419172768
"2007Q1",0.4030648944,1.51810403574177,1.51810403574177,1.7080544387728,1.71257398004493,1.69205111371036
"2007Q2",4.0645654901,3.16512171025253,3.16512171025253,3.11734466087517,3.11641598086552,3.12064755115424
"2007Q3",-0.9586089579,-0.323472379290701,-0.323472379290701,0.2047437125649,0.220945537552932,0.149247595125871
"2007Q4",4.6606599085,4.93498757396783,4.93498757396783,5.47707296239968,5.49889823453053,5.40319895728118
"2008Q1",6.0789763702,7.8690557731998,7.8690557731998,6.89663323582728,6.88457115255399,6.94185911444254
"2008Q2",6.2860087459,5.59151639918686,5.59151639918686,5.53895509432755,5.54029609304325,5.53415702299193
"2008Q3",9.6570808678,9.36776381252913,9.36776381252913,8.80208836057811,8.78801284212097,8.85030202504547
"2008Q4",7.362202846,5.55305064993959,5.55305064993959,4.71507875330822,4.67965803006416,4.83185585701412
"2009Q1",1.3102415588,1.63272256406819,1.63272256406819,1.35160109912307,1.34880046768732,1.36163735966512
"2009Q2",1.1897158317,2.21946313321832,2.21946313321832,2.7827213156248,2.78989667076256,2.75685727926865
"2009Q3",-0.150409137,-1.35158355861697,-1.35158355861697,-0.0474608036230626,-0.0148555069989191,-0.166249324770356
"2009Q4",-0.503850683,0.758281927777301,0.758281927777301,1.50500327988745,1.51386638864391,1.47338732675475
"2010Q1",7.3845780994,5.06435962694287,5.06435962694287,4.67699582189826,4.67804823507413,4.67292750850694
"2010Q2",4.9928068581,6.57549049118327,6.57549049118327,6.7181387407598,6.71287915526394,6.73790983551071
"2010Q3",6.5322499885,6.35771091668535,6.35771091668535,6.08371378373726,6.07879614199784,6.10116073918805
"2010Q4",3.3332524675,4.01049857031135,4.01049857031135,3.9679423314632,3.96323908115876,3.98454443028254
"2011Q1",1.7596241135,0.852243037072075,0.852243037072075,1.25906231290764,1.27526723484647,1.20019768953685
"2011Q2",1.7924658563,0.773971048934069,0.773971048934069,0.519869680411909,0.516437018434919,0.532120150281475
"2011Q3",-1.2823153113,-0.252421340426393,-0.252421340426393,-1.31009061712015,-1.33898579992966,-1.20442602348202
